DEPARTAMENTO,DIA
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ANTIOQUIA,LUNES
ATLANTICO,LUNES
ATLANTICO,LUNES
ATLANTICO,LUNES
ATLANTICO,LUNES
ATLANTICO,LUNES
ATLANTICO,LUNES
BOYACA,LUNES
BOYACA,LUNES
BOYACA,LUNES
CALDAS,LUNES
CALDAS,LUNES
CALDAS,LUNES
CAQUETA,LUNES
CAQUETA,LUNES
CAUCA,LUNES
CAUCA,LUNES
CAUCA,LUNES
CESAR,LUNES
CESAR,LUNES
CESAR,LUNES
CESAR,LUNES
CORDOBA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
CUNDINAMARCA,LUNES
GUAJIRA,LUNES
HUILA,LUNES
HUILA,LUNES
MAGDALENA,LUNES
META,LUNES
META,LUNES
META,LUNES
META,LUNES
META,LUNES
META,LUNES
META,LUNES
META,LUNES
META,LUNES
NARINHO,LUNES
NARINHO,LUNES
NARINHO,LUNES
NARINHO,LUNES
NARINHO,LUNES
NARINHO,LUNES
NARINHO,LUNES
NARINHO,LUNES
NARINHO,LUNES
NARINHO,LUNES
NARINHO,LUNES
NARINHO,LUNES
NORTE DE SANTANDER,LUNES
NORTE DE SANTANDER,LUNES
NORTE DE SANTANDER,LUNES
NORTE DE SANTANDER,LUNES
NORTE DE SANTANDER,LUNES
NORTE DE SANTANDER,LUNES
NORTE DE SANTANDER,LUNES
QUINDIO,LUNES
QUINDIO,LUNES
QUINDIO,LUNES
RISARALDA,LUNES
RISARALDA,LUNES
RISARALDA,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
SANTANDER,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
TOLIMA,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
VALLE,LUNES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ANTIOQUIA,MARTES
ATLANTICO,MARTES
ATLANTICO,MARTES
ATLANTICO,MARTES
BOLIVAR,MARTES
BOYACA,MARTES
BOYACA,MARTES
BOYACA,MARTES
CALDAS,MARTES
CAQUETA,MARTES
CASANARE,MARTES
CASANARE,MARTES
CASANARE,MARTES
CAUCA,MARTES
CAUCA,MARTES
CAUCA,MARTES
CAUCA,MARTES
CESAR,MARTES
CESAR,MARTES
CESAR,MARTES
CESAR,MARTES
CESAR,MARTES
CHOCO,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
GUAJIRA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
CUNDINAMARCA,MARTES
GUAJIRA,MARTES
GUAVIARE,MARTES
HUILA,MARTES
HUILA,MARTES
HUILA,MARTES
HUILA,MARTES
HUILA,MARTES
HUILA,MARTES
HUILA,MARTES
MAGDALENA,MARTES
MAGDALENA,MARTES
META,MARTES
META,MARTES
META,MARTES
META,MARTES
META,MARTES
META,MARTES
META,MARTES
META,MARTES
META,MARTES
META,MARTES
META,MARTES
NARINHO,MARTES
NARINHO,MARTES
NARINHO,MARTES
NARINHO,MARTES
NORTE DE SANTANDER,MARTES
NORTE DE SANTANDER,MARTES
NORTE DE SANTANDER,MARTES
PUTUMAYO,MARTES
QUINDIO,MARTES
QUINDIO,MARTES
QUINDIO,MARTES
RISARALDA,MARTES
RISARALDA,MARTES
RISARALDA,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SANTANDER,MARTES
SUCRE,MARTES
SUCRE,MARTES
SUCRE,MARTES
SUCRE,MARTES
TOLIMA,MARTES
TOLIMA,MARTES
TOLIMA,MARTES
TOLIMA,MARTES
TOLIMA,MARTES
TOLIMA,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
VALLE,MARTES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ANTIOQUIA,MIERCOLES
ATLANTICO,MIERCOLES
ATLANTICO,MIERCOLES
ATLANTICO,MIERCOLES
ATLANTICO,MIERCOLES
ATLANTICO,MIERCOLES
ATLANTICO,MIERCOLES
BOLIVAR,MIERCOLES
BOLIVAR,MIERCOLES
BOLIVAR,MIERCOLES
BOLIVAR,MIERCOLES
BOYACA,MIERCOLES
BOYACA,MIERCOLES
BOYACA,MIERCOLES
CAQUETA,MIERCOLES
CAQUETA,MIERCOLES
CAQUETA,MIERCOLES
CAQUETA,MIERCOLES
CASANARE,MIERCOLES
CASANARE,MIERCOLES
CAUCA,MIERCOLES
CAUCA,MIERCOLES
CESAR,MIERCOLES
CESAR,MIERCOLES
CHOCO,MIERCOLES
CHOCO,MIERCOLES
CHOCO,MIERCOLES
CHOCO,MIERCOLES
CHOCO,MIERCOLES
CORDOBA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
CUNDINAMARCA,MIERCOLES
GUAJIRA,MIERCOLES
GUAJIRA,MIERCOLES
GUAJIRA,MIERCOLES
HUILA,MIERCOLES
HUILA,MIERCOLES
HUILA,MIERCOLES
HUILA,MIERCOLES
HUILA,MIERCOLES
HUILA,MIERCOLES
HUILA,MIERCOLES
MAGDALENA,MIERCOLES
MAGDALENA,MIERCOLES
MAGDALENA,MIERCOLES
META,MIERCOLES
META,MIERCOLES
META,MIERCOLES
META,MIERCOLES
META,MIERCOLES
META,MIERCOLES
META,MIERCOLES
META,MIERCOLES
META,MIERCOLES
META,MIERCOLES
NARINHO,MIERCOLES
NARINHO,MIERCOLES
NARINHO,MIERCOLES
NARINHO,MIERCOLES
NARINHO,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
NORTE DE SANTANDER,MIERCOLES
QUINDIO,MIERCOLES
QUINDIO,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
RISARALDA,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SANTANDER,MIERCOLES
SUCRE,MIERCOLES
SUCRE,MIERCOLES
SUCRE,MIERCOLES
SUCRE,MIERCOLES
SUCRE,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
TOLIMA,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
VALLE,MIERCOLES
AMAZONAS,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
ANTIOQUIA,JUEVES
BOYACA,JUEVES
CALDAS,JUEVES
CALDAS,JUEVES
CALDAS,JUEVES
CAQUETA,JUEVES
CAQUETA,JUEVES
CASANARE,JUEVES
CAUCA,JUEVES
CAUCA,JUEVES
CAUCA,JUEVES
CAUCA,JUEVES
CESAR,JUEVES
CESAR,JUEVES
CESAR,JUEVES
CHOCO,JUEVES
CHOCO,JUEVES
CHOCO,JUEVES
CORDOBA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
CUNDINAMARCA,JUEVES
GUAJIRA,JUEVES
GUAJIRA,JUEVES
GUAJIRA,JUEVES
HUILA,JUEVES
HUILA,JUEVES
HUILA,JUEVES
HUILA,JUEVES
HUILA,JUEVES
HUILA,JUEVES
MAGDALENA,JUEVES
META,JUEVES
META,JUEVES
META,JUEVES
META,JUEVES
META,JUEVES
META,JUEVES
META,JUEVES
META,JUEVES
META,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NARINHO,JUEVES
NORTE DE SANTANDER,JUEVES
NORTE DE SANTANDER,JUEVES
NORTE DE SANTANDER,JUEVES
NORTE DE SANTANDER,JUEVES
QUINDIO,JUEVES
RISARALDA,JUEVES
RISARALDA,JUEVES
RISARALDA,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
VALLE,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SANTANDER,JUEVES
SUCRE,JUEVES
SUCRE,JUEVES
TOLIMA,JUEVES
TOLIMA,JUEVES
TOLIMA,JUEVES
TOLIMA,JUEVES
TOLIMA,JUEVES
TOLIMA,JUEVES
TOLIMA,JUEVES
TOLIMA,JUEVES
TOLIMA,JUEVES
TOLIMA,JUEVES
TOLIMA,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
VALLE,JUEVES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ANTIOQUIA,VIERNES
ATLANTICO,VIERNES
ATLANTICO,VIERNES
ATLANTICO,VIERNES
BOLIVAR,VIERNES
BOLIVAR,VIERNES
BOYACA,VIERNES
BOYACA,VIERNES
CALDAS,VIERNES
CALDAS,VIERNES
CAQUETA,VIERNES
CAQUETA,VIERNES
CAQUETA,VIERNES
CAQUETA,VIERNES
CASANARE,VIERNES
CAUCA,VIERNES
CAUCA,VIERNES
CESAR,VIERNES
CESAR,VIERNES
CESAR,VIERNES
CHOCO,VIERNES
CORDOBA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
CUNDINAMARCA,VIERNES
GUAJIRA,VIERNES
GUAJIRA,VIERNES
GUAJIRA,VIERNES
GUAJIRA,VIERNES
GUAJIRA,VIERNES
HUILA,VIERNES
HUILA,VIERNES
HUILA,VIERNES
HUILA,VIERNES
HUILA,VIERNES
HUILA,VIERNES
HUILA,VIERNES
HUILA,VIERNES
MAGDALENA,VIERNES
MAGDALENA,VIERNES
MAGDALENA,VIERNES
META,VIERNES
META,VIERNES
META,VIERNES
META,VIERNES
META,VIERNES
META,VIERNES
META,VIERNES
META,VIERNES
META,VIERNES
META,VIERNES
NARINHO,VIERNES
NARINHO,VIERNES
NARINHO,VIERNES
NARINHO,VIERNES
NARINHO,VIERNES
NARINHO,VIERNES
NARINHO,VIERNES
NORTE DE SANTANDER,VIERNES
NORTE DE SANTANDER,VIERNES
QUINDIO,VIERNES
QUINDIO,VIERNES
RISARALDA,VIERNES
RISARALDA,VIERNES
RISARALDA,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
SANTANDER,VIERNES
TOLIMA,VIERNES
TOLIMA,VIERNES
TOLIMA,VIERNES
TOLIMA,VIERNES
TOLIMA,VIERNES
TOLIMA,VIERNES
TOLIMA,VIERNES
TOLIMA,VIERNES
TOLIMA,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
VALLE,VIERNES
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ANTIOQUIA,SABADO
ATLANTICO,SABADO
ATLANTICO,SABADO
BOYACA,SABADO
BOYACA,SABADO
BOYACA,SABADO
BOYACA,SABADO
CALDAS,SABADO
CALDAS,SABADO
CALDAS,SABADO
CALDAS,SABADO
CALDAS,SABADO
CALDAS,SABADO
CAQUETA,SABADO
CAQUETA,SABADO
CAQUETA,SABADO
CAQUETA,SABADO
CASANARE,SABADO
CASANARE,SABADO
CAUCA,SABADO
CAUCA,SABADO
CAUCA,SABADO
CAUCA,SABADO
CESAR,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
CUNDINAMARCA,SABADO
GUAJIRA,SABADO
GUAJIRA,SABADO
GUAJIRA,SABADO
GUAJIRA,SABADO
