DEPARTAMENTO,BARRIO
MAGDALENA,LA MILAGROSA
MAGDALENA,ALBORADA
MAGDALENA,LOS FUNDADORES
MAGDALENA,RODADERO TRADICIONAL
MAGDALENA,PINHON
MAGDALENA,LUIS CARLOS GALAN
MAGDALENA,MANZANARES
MAGDALENA,LA ESPERANZA
MAGDALENA,YUCAL 1-2
MAGDALENA,TIGRERA
META,SERRAMONTE
META,LA ROSITA
META,7 DE AGOSTO
META,OLIMPICO
META,BAMBU
NARINHO,EL CENTRO
NARINHO,AVENIDA PANAMERICANA
NARINHO,CENTRO
NARINHO,CENTRO
NARINHO,CENTRO
NARINHO,ESTADIO LIBERTAD
NARINHO,CARACHA
NARINHO,CATAMBUCO CENTRO
NARINHO,RECUERDO
NARINHO,TAMASAGRA I
NARINHO,LA ROSA
NORTE DE SANTANDER,BARRIO CHAPINERO
NORTE DE SANTANDER,BARRIO LAS AMERICAS
NORTE DE SANTANDER,BARRIO SAN MIGUEL
NORTE DE SANTANDER,BARRIO PRADOS DEL ESTE
NORTE DE SANTANDER,BARRIO EL LLANO
QUINDIO,CLARO DE LUNA
QUINDIO,CENTRO
QUINDIO,CENTRO
QUINDIO,ZONA CENTRO
RISARALDA,CENTRO (A) PEREIRA
RISARALDA,CENTRO (A) PEREIRA
RISARALDA,CENTRO (A) PEREIRA
RISARALDA,VDA. CONDINA-GUACARI
RISARALDA,LA PAZ CENTRO
RISARALDA,TURIN
RISARALDA,CUBA V-8
RISARALDA,SECTOR ZONA ROSA
SANTANDER,JERUSALEN
SANTANDER,JORGE ELIECER GAITAN
SANTANDER,CIUDADELA REAL DE MINAS
SANTANDER,PORTON DEL TEJAR
SANTANDER,LA CONCORDIA
SANTANDER,LOS ANGELES
SANTANDER,CABECERA DEL LLANO
SANTANDER,DON BOSCO
SANTANDER,ALFONSO LOPEZ
SANTANDER,SAN ALONSO
SANTANDER,SAN ALONSO
SANTANDER,CABECERA DEL LLANO
SANTANDER,CASCO ANTIGUO DE FLORIDABLANCA
VALLE,VILLACOLOMBIA E8
SANTANDER,CAMPANAZO
SUCRE,PUERTA ROJA
SUCRE,CIUDAD JARDIN
SUCRE,MOCHILA
TOLIMA,PICALENHA
TOLIMA,TERRAZAS DEL TEJAR
TOLIMA,JORDAN IX ETAPA
TOLIMA,ARKANIZA
TOLIMA,GAITAN PARTE ALTA
VALLE,INDEPENDENCIA
VALLE,LOS PARQUES - BARRANQUILLA E5
VALLE,SAN MARINO E7
VALLE,CHIPICHAPE E2
VALLE,LA MERCED E3
VALLE,SAN PEDRO E3
VALLE,SIETE DE AGOSTO E7
VALLE,DIAMANTE E13
VALLE,ALFONSO B. ARAGON E14
VALLE,TORRES DE CONFANDI E5
VALLE,PAMPA LINDA E19
VALLE,CIUDAD 2000 E16
VALLE,LAS ORQUIDEAS E14
VALLE,CIUDAD TALANGA E21
VALLE,LA MERCED E3
VALLE,NORMANDIA E2
VALLE,CENTRO
VALLE,URB. EL BOSQUE
VALLE,URB. EL BOSQUE
VALLE,ALFONSO LOPEZ
VALLE,CENTRO
ANTIOQUIA,NIQUIA CAMACOL
ANTIOQUIA,LA ESTACION
ANTIOQUIA,SALENTO
ANTIOQUIA,CIUDAD NIQUIA
ANTIOQUIA,CIUDAD NIQUIA
ANTIOQUIA,ZAMORA
ANTIOQUIA,CENTRO
ANTIOQUIA,ALTOS DE SAN JUAN
ANTIOQUIA,LAS VEGAS
ANTIOQUIA,LA MARIA
ANTIOQUIA,LA CHARANGA
ANTIOQUIA,SAN FERNANDO
ANTIOQUIA,EL DANUBIO C-12
ANTIOQUIA,LA AMERICA C-12
ANTIOQUIA,MANILA C-14
ANTIOQUIA,EL POBLADO C-14
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,NARANJAL C-11
ANTIOQUIA,NARANJAL C-11
ANTIOQUIA,EL POBLADO C-14
ANTIOQUIA,EL POBLADO C-14
ANTIOQUIA,BOLIVARIANA C-11
ANTIOQUIA,EL DIAMANTE 2 C-14
ANTIOQUIA,SAN ANTONIO
ATLANTICO,CENTRO
ATLANTICO,EL TABOR
ATLANTICO,CENTRO
ATLANTICO,MALECON
BOLIVAR,LA BOQUILLA
BOLIVAR,NARINHO
CALDAS,BARRIO BOSQUES DEL NORTE
CALDAS,FUNDADORES
CALDAS,SAN ANTONIO
CALDAS,SAN ANTONIO
CALDAS,LA FLORIDA
CAQUETA,LAS AVENIDAS
CAQUETA,EL MIRADOR
CAQUETA,LAS AVENIDAS
CAQUETA,  INSPOLICIA LA ESMERALDA
CASANARE,LAS FERIAS
CASANARE,EL GAVAN
CASANARE,VILLAS DEL CHAVINAVE
CASANARE,VILLAS DEL CHAVINAVE
CAUCA,CENTRO
CAUCA,LAS BRISAS
CAUCA,LA ESMERALDA
CAUCA,PARQUE LAS GARZAS
CESAR,URB. EL ROCIO
CESAR,VILLA JAIDITH
CHOCO,CORAZON DE MARIA
CHOCO,ROMA
CHOCO,PLAYITA
CORDOBA,MATEO GOMEZ
CORDOBA,LA LUCHA
CORDOBA,SAN FRANCISCO
CORDOBA,MONTERIA MODERNO
CUNDINAMARCA,LAS FERIAS E-10
CUNDINAMARCA,URB. SURAMERICANA E-4
CUNDINAMARCA,OLARTE E-7
CUNDINAMARCA,QUESADA E-13
CUNDINAMARCA,LAS FLORES E-11
CUNDINAMARCA,EL TUNAL II E-6
CUNDINAMARCA,SANTA TERESITA E-13
CUNDINAMARCA,QUINTA PAREDES E-13
CUNDINAMARCA,EL RINCON E-11
CUNDINAMARCA,URB. MAZUREN I SECTOR E-11
CUNDINAMARCA,LA ESTANCIA E-7
CUNDINAMARCA,MODELIA E-9
CUNDINAMARCA,URB. RIONEGRO E-12
CUNDINAMARCA,TAIRONA  E-8
CUNDINAMARCA,LA ESPERANZA E-9
CUNDINAMARCA,SANTA LIBRADA E-5
CUNDINAMARCA,ESTACION CENTRAL E-16
CUNDINAMARCA,LA SERENA E-10
CUNDINAMARCA,URB. LA INDEPENDENCIA E-3
CUNDINAMARCA,EL RECUERDO E-13
CUNDINAMARCA,BRAVO PAEZ E-18
CUNDINAMARCA,SAN MARTIN E-3
CUNDINAMARCA,SAN ANDRES   E-8
CUNDINAMARCA,BELLAVISTA E-8
CUNDINAMARCA,ANTIGUO COUNTRY E-2
CUNDINAMARCA,CENTENARIO E-9
CUNDINAMARCA,CIUDAD DE CALI E-8
CUNDINAMARCA,CHAPINERO CENTRAL E-2
CUNDINAMARCA,CHAPINERO CENTRAL E-2
CUNDINAMARCA,BONANZA E-10
CUNDINAMARCA,GRAN BRITALIA E-8
CUNDINAMARCA,LAS AGUAS E-3
CUNDINAMARCA,LOS NARANJOS E-11
CUNDINAMARCA,LAS MARGARITAS E-7
CUNDINAMARCA,SANTA INES E-3
CUNDINAMARCA,LA CABRERA E-2
CUNDINAMARCA,LA CABRERA E-2
CUNDINAMARCA,CIUDAD DE CALI E-8
CUNDINAMARCA,URB. INDUSTRIAL PENSILVANIA E-16
CUNDINAMARCA,LA PALESTINA E-7
CUNDINAMARCA,NAVARRA E-1
CUNDINAMARCA,NORMANDIA E-10
CUNDINAMARCA,PREDIO AV BOYACA E-11
CUNDINAMARCA,PATIO BONITO I E-8
CUNDINAMARCA,SAN JORGE - GLORIA GAITAN E-18
CUNDINAMARCA,ABRAHAM LINCON E-6
CUNDINAMARCA,TRES ESQUINAS E-19
CUNDINAMARCA,PASADENA ROYAL E-11
GUAJIRA,LA CONCEPCION
GUAJIRA,BOSQUE
GUAJIRA,ARRIBA
HUILA,EUDES
HUILA,ZONA INDUSTRIAL
HUILA,ZONA INDUSTRIAL
HUILA,ZONA INDUSTRIAL
HUILA,ZONA INDUSTRIAL
HUILA,LOS ANDAQUIES
HUILA,CHAPINERO
HUILA,MANSIONES DEL NORTE
HUILA,CENTRO
HUILA,VEREDA GUACACALLO
HUILA,VEREDA GUACACALLO
MAGDALENA,GAIRA CENTRO
MAGDALENA,TAIRONA 1-2
MAGDALENA,TAIRONA 1-2
MAGDALENA,SANTA CRUZ
MAGDALENA,MARIA EUGENIA
MAGDALENA,CENTRO HISTORICO
MAGDALENA,RODADERO TRADICIONAL
MAGDALENA,ZONA MERCADO
META,VILLA CUMARE
META,EL RETIRO
META,PORFIA
META,MONTECARLO
META,RODEO
META,RECREO
META,EL PRADO
META,NUEVO RICAUTE
META,INDUSTRIAL
NARINHO,CENTRO
NARINHO,CORREGIMIENTO SAN JUAN
NARINHO,CGTO. ALTO DE DAZA
NORTE DE SANTANDER,BARRIO CENTRO
NORTE DE SANTANDER,BARRIO CRISTO REY
PUTUMAYO,LOS PRADOS
QUINDIO,LOS ALAMOS
QUINDIO,PARAISO
RISARALDA,EL BOHIO
RISARALDA,VDA. LA FLORIDA
RISARALDA,CENTRO CUBA V-1
RISARALDA,LA VICTORIA
SANTANDER,GALAN GOMEZ
SANTANDER,INTERNACIONAL
SANTANDER,ALARCON
SANTANDER,PROVENZA
SANTANDER,SAN ALONSO
SANTANDER,SAN ALONSO
SANTANDER,URB. HEROES
SANTANDER,CAMPO HERMOSO
SANTANDER,CAFE MADRID
SANTANDER,LA AURORA
SANTANDER,LAS VILLAS
TOLIMA,CENTRO
TOLIMA,CENTRO
TOLIMA,MAGDALENA
TOLIMA,BALCANES
TOLIMA,CENTRO
TOLIMA,CENTRO
TOLIMA,ALASKA
TOLIMA,APARCO SAN FRANCISCO
TOLIMA,CENTRO
TOLIMA,VILLA SOFIA
VALLE,EL CAMBIO
VALLE,CGTO LA VORAGINE E22
VALLE,CGTO LA VORAGINE E22
VALLE,CGTO LA VORAGINE E22
VALLE,CGTO LA VORAGINE E22
VALLE,EL LIMONAR E17
VALLE,LOS LAGOS E13
VALLE,JOSE M. MARROQUIN II E14
VALLE,CIUDADELA CONFANDI E17
VALLE,TERRON COLORADO E1
VALLE,CIUDAD CAPRI E17
VALLE,FEPICOL E7
VALLE,LLANO VERDE E15
VALLE,EL RETIRO E15
VALLE,SUCRE E9
VALLE,LOS ALCAZARES E6
VALLE,CENTRO
VALLE,SAN NICOLAS
VALLE,CENTRO
ANTIOQUIA,LA CABANHA
ANTIOQUIA,CENTRO
ANTIOQUIA,AUTOPISTA NORTE
ANTIOQUIA,MARIA AUXILIADORA
ANTIOQUIA,SANTA MARIA # 2
ANTIOQUIA,LA AGUACATALA C-14
ANTIOQUIA,CARIBE C-5
ANTIOQUIA,LAS PALMAS C-10
ANTIOQUIA,PARQUE NORTE C-4
ANTIOQUIA,VILLANUEVA C-10
ANTIOQUIA,SAN DIEGO C-10
ANTIOQUIA,TRICENTENARIO C-5
ANTIOQUIA,ENCISO C-8
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,FUENTE CLARA C-7
ANTIOQUIA,LA FLORESTA C-12
ANTIOQUIA,CASTILLA C-5
ANTIOQUIA,LAURELES C-11
ANTIOQUIA,SANTA MONICA C-12
ANTIOQUIA,SAN MIGUEL C-8
ANTIOQUIA,BARRIO COLON C-10
ANTIOQUIA,LA HONDONADA C-16
ANTIOQUIA,LAS ACACIAS C-11
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,LA BALSORA
ANTIOQUIA,LA CUCHILLA
ANTIOQUIA,EL PARQUE PRINCIPAL
ANTIOQUIA,SAN NICOLAS
ATLANTICO,REBOLO
ATLANTICO,LOS TRUPILLOS
ATLANTICO,POR FIN
ATLANTICO,LA SIERRITA
ATLANTICO,CENTRO
ATLANTICO,VILLA SAN PEDRO 1
ATLANTICO,GARDENIAS
ATLANTICO,LA INMACULADA
ATLANTICO,EL PARQUE
BOLIVAR,LA BOQUILLA
BOLIVAR,LA BOQUILLA
BOYACA,BARRIO LOS CRISTALES
CALDAS,GALERIAS
CALDAS,BARRIO CHIPRE
CALDAS,ALTA SUIZA
CALDAS,BARRIO LA PALMA
CALDAS,BARRIO EL CAMPIN
CASANARE,LOS LIBERTADORES
CASANARE,EL VENADO
CASANARE,MONTECARLO
CAUCA,CENTRO
CAUCA,BELALCAZAR
CAUCA,SAN CAMILO
CAUCA,EL PLACER
CAUCA,VILLA GARCIA
CESAR,COR.VILLA DE SAN ANDRES
CESAR,SAN FRANCISCO
CESAR,SIMON BOLIVAR
CESAR,25 DE DICIEMBRE
CESAR,LA NEVADA
CESAR,LAS FLORES
CESAR,CENTRO
CORDOBA,EL ORIENTE
CORDOBA,EL ALIVIO
CORDOBA,EL CENTRO
CUNDINAMARCA,CENTRO
CUNDINAMARCA,SANTA BARBARA CENTRAL E-1
CUNDINAMARCA,LAS NIEVES E-3
CUNDINAMARCA,URB. MIRANDELA E-11
CUNDINAMARCA,ABRAHAM LINCON E-6
CUNDINAMARCA,URB. LAS LOMAS E-18
CUNDINAMARCA,SANTA TERESITA E-13
CUNDINAMARCA,GLORIA LARA DE ECHEVERRY II ETAPA E-11
CUNDINAMARCA,VERACRUZ E-3
CUNDINAMARCA,VILLA LUZ E-10
CUNDINAMARCA,CHICO NORTE II SECTOR E-1
CUNDINAMARCA,LAS VILLAS I SECTOR E-11
CUNDINAMARCA,PUENTE LARGO E-11
CUNDINAMARCA,SAN VICTORINO E-3
CUNDINAMARCA,LA ESTANCIA E-19
CUNDINAMARCA,QUIROGA IHS ETAPA E-18
CUNDINAMARCA,TOBERIN ORIENTAL E-1
CUNDINAMARCA,PATIO BONITO I E-8
CUNDINAMARCA,MARLY E-2
CUNDINAMARCA,RESTREPO E-15
CUNDINAMARCA,LA MAGDALENA E-13
CUNDINAMARCA,ALAMOS SUR E-10
CUNDINAMARCA,LOS PIJAOS E-18
CUNDINAMARCA,LAS PALMITAS E-8
CUNDINAMARCA,LAS COLINAS E-18
CUNDINAMARCA,PRADO VERANIEGO E-11
CUNDINAMARCA,EL AMPARO E-8
CUNDINAMARCA,OLAYA E-18
CUNDINAMARCA,CLARET E-18
CUNDINAMARCA,LIBERTADOR SUR E-18
CUNDINAMARCA,PRIMAVERA II E-19
CUNDINAMARCA,NUEVO KENNEDY E-8
CUNDINAMARCA,EL RETIRO E-2
CUNDINAMARCA,SAN FELIPE E-12
CUNDINAMARCA,CHAPINERO CENTRAL E-2
CUNDINAMARCA,PINO ALTO E-11
CUNDINAMARCA,TOBERIN ORIENTAL E-1
CUNDINAMARCA,MODELO SUR E-4
CUNDINAMARCA,CANDELARIA LA NUEVA I SECTOR E-19
CUNDINAMARCA,SAN VICTORINO E-3
CUNDINAMARCA,SANTA ANA OCCIDENTAL E-1
CUNDINAMARCA,BOITA E-8
CUNDINAMARCA,CHAPINERO NORTE E-2
CUNDINAMARCA,SAN FELIPE E-12
CUNDINAMARCA,FLORENCIA E-10
CUNDINAMARCA,RINCON DE GALICIA E-19
CUNDINAMARCA,EL PROGRESO E-14
CUNDINAMARCA,SURBANA E-7
CUNDINAMARCA,CENTRO ADMINISTRATIVO E-17
CUNDINAMARCA,COLMENA I E-4
GUAJIRA,LAS FLORES
GUAJIRA,NUESTRA SENHORA DE LOS REMEDIOS
HUILA,CANAIMA
HUILA,BOGOTA
HUILA,CENTRO
MAGDALENA,LA PLAYA
MAGDALENA,CENTRO
MAGDALENA,VILLA BELLA
MAGDALENA,ACACIAS
MAGDALENA,TAMINACA 1 Y 2
MAGDALENA,CENTRO
MAGDALENA,ZONA MERCADO
META,PABLO EMILIO RIVEROS
META,DONHA LUZ
META,MAIZARO
META,ACACIAS
META,LA FLORIDA
META,VEREDA BARCELONA
META,VENCEDORES
META,JARDIN
META,LA ESPERANZA VII ETAPA
META,PORFIA
META,DONHA LUZ
META,LA ESPERANZA V ETAPA
META,INDUSTRIAL
META,PORFIA
META,SAN FERNANDO
META,RODEO
NARINHO,PUENES
NARINHO,SAN FELIPE
NARINHO,PANAMERICANO
NARINHO,TORO BAJO
NARINHO,AVENIDA COLOMBIA NORMANDIA
NARINHO,CENTRO
NARINHO,VERSALLES
NARINHO,CORREGIMIENTO LLORENTE
NARINHO,ASSIVISA
NORTE DE SANTANDER,LAS CORALINAS
NORTE DE SANTANDER,BARRIO GAITAN
NORTE DE SANTANDER,BARRIO CHAPINERO
NORTE DE SANTANDER,BARRIO CHAPINERO
NORTE DE SANTANDER,BARRIO POPULAR
NORTE DE SANTANDER,BARRIO SEVILLA
QUINDIO,CENTRO
QUINDIO,SECTOR CAM
QUINDIO,SECTOR PARQUE VALENCIA
QUINDIO,EL BOSQUE
QUINDIO,EL BOSQUE
QUINDIO,LA PAZ
QUINDIO,PORVENIR
QUINDIO,PORVENIR
RISARALDA,VDA. SAN JOSE
RISARALDA,VDA. TRIBUNAS CORCEGA
RISARALDA,SAN JOAQUIN
RISARALDA,KENNEDY
SANTANDER,EL CERRO
SANTANDER,EL PARNASO
SANTANDER,EL PARNASO
SANTANDER,EL PARNASO
SANTANDER,SAN LUIS
SANTANDER,GRANJAS DE PROVENZA
ANTIOQUIA,ESTADIO C-11
SANTANDER,GOMEZ NINHO
SANTANDER,GOMEZ NINHO
SANTANDER,CANHAVERAL
SANTANDER,VILLABEL
SANTANDER,EL CARMEN I
SANTANDER,VILLA FIRENZE
TOLIMA,ENTRE RIOS
TOLIMA,MARTINICA
TOLIMA,SANTA CRUZ
TOLIMA,NACIONES UNIDAS
TOLIMA,VRDA. LA MARTINICA
TOLIMA,CENTRO
TOLIMA,FLORESTA
TOLIMA,JORDAN II ETAPA
TOLIMA,EL BUNDE
VALLE,PORTALES DE BUGALAGRANDE
VALLE,LA FLORESTA E8
VALLE,PARCELACIONES PANCE E22
VALLE,CIUDADELA FLORALIA E6
VALLE,EL PRADO E11
VALLE,CIUDAD DE LOS ALAMOS E2
VALLE,PARCELACIONES PANCE E22
VALLE,SANTA TERESITA E2
VALLE,SAN PEDRO E3
VALLE,LAS CEIBAS E7
VALLE,ALFEREZ REAL E18
VALLE,JUNIN E9
VALLE,SAN FERNANDO VIEJO E19
VALLE,LAS ORQUIDEAS E14
VALLE,MOJICA E15
VALLE,LAS FLORES
VALLE,MEJOR VIVIR
VALLE,GUAYACANES DEL INGENIO 1 ETAPA
ANTIOQUIA,VDA. MATASANOS
ANTIOQUIA,SAN JOSE OBRERO
ANTIOQUIA,EL AGUILA
ANTIOQUIA,ALCALA
ANTIOQUIA,SIMON BOLIVAR
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,ARANJUEZ  C-4
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,ESTADIO C-11
ANTIOQUIA,GUAYAQUIL C-10
ANTIOQUIA,BOSTON C-10
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,SURAMERICANA C-11
ANTIOQUIA,CAMPO AMOR C-15
ANTIOQUIA,LA PALMA C-16
ANTIOQUIA,ESTACION VILLA C-10
ANTIOQUIA,GUAYAQUIL C-10
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,LA ALPUJARRA C-10
ANTIOQUIA,ROBLEDO C-7
ANTIOQUIA,CARLOS E. RESTREPO C-11
ANTIOQUIA,LAURELES C-11
ANTIOQUIA,VILLA HERMOSA C-8
ANTIOQUIA,VILLANUEVA C-10
ANTIOQUIA,CENTRO
ANTIOQUIA,LA CUCHILLA
ARAUCA,CENTRO
ARAUCA,CENTRO
ATLANTICO,EL BOSQUE
ATLANTICO,REBOLO
ATLANTICO,BOLICHE
ATLANTICO,BOLICHE
ATLANTICO,VILLA ESTADIO I
BOYACA,BARRIO EL BOSQUE
BOYACA,VILLA REPUBLICANA
BOYACA,SANTA ANA
BOYACA,BARRIO MUISCAS
CALDAS,BARRIO VILLAPILAR
CALDAS,LA CUCHILLA
CAQUETA,VERSALLES
CAQUETA,VDA. PUENTE GUAMO
CASANARE,CENTRO
CASANARE,20 DE JULIO
CAUCA,SANTA CATALINA II ETAPA
CAUCA,BOLIVAR
CAUCA,CENTRO
CESAR,BOSQUE
CESAR,URB.LOS MAYALES
CESAR,INVASION GUASIMALES
CUNDINAMARCA,BUENA VISTA E-1
CUNDINAMARCA,MARLY E-2
CUNDINAMARCA,CHAPINERO CENTRAL E-2
CUNDINAMARCA,URB. TIBANA E-16
CUNDINAMARCA,GIBRALTAR E-19
CUNDINAMARCA,LA PORCIUNCULA E-2
CUNDINAMARCA,CHAPINERO ALTO E-2
CUNDINAMARCA,GRAN AMERICA E-13
CUNDINAMARCA,LA ALAMEDA E-3
CUNDINAMARCA,CHAPINERO SUR OCC. E-13
CUNDINAMARCA,LA PAMPA II E-8
CUNDINAMARCA,SAN MIGUEL E-12
CUNDINAMARCA,ALQUERIA LA FRAGUA E-8
CUNDINAMARCA,SIMON BOLIVAR E-12
CUNDINAMARCA,USMINIA DESARROLLO E-5
CUNDINAMARCA,URB. EL BATAN E-11
CUNDINAMARCA,RESTREPO E-15
CUNDINAMARCA,CIUDAD JARDIN SUR E-15
CUNDINAMARCA,QUIROGA IHS ETAPA E-18
CUNDINAMARCA,RESTREPO E-15
CUNDINAMARCA,ALTOS DEL REDIL E-1
CUNDINAMARCA,EL RAMAJAL E-4
CUNDINAMARCA,SAN PEDRO E-9
CUNDINAMARCA,VILLA DEL PRADO E-11
CUNDINAMARCA,SAN FRANCISCO E-19
CUNDINAMARCA,CHUCUA EL BURRO E-8
CUNDINAMARCA,CASABLANCA I     E-8
CUNDINAMARCA,CHAPINERO ALTO E-2
CUNDINAMARCA,TEUSAQUILLO E-13
CUNDINAMARCA,TECHO  E-8
CUNDINAMARCA,CHAPINERO NORTE E-2
CUNDINAMARCA,MARLY E-2
CUNDINAMARCA,CHAPINERO ALTO E-2
CUNDINAMARCA,LIBERTADOR SUR E-18
CUNDINAMARCA,LOS MOLINOS I SECTOR E-18
CUNDINAMARCA,SANTA FE E-14
CUNDINAMARCA,NUEVA CALIFORNIA E-1
CUNDINAMARCA,MODELO SUR E-4
CUNDINAMARCA,CANDELARIA III-IV E-19
CUNDINAMARCA,SAN JORGE
CUNDINAMARCA,VER.MESA BAJA
GUAJIRA,SAN JOSE
GUAJIRA,EL CARMEN
GUAJIRA,EL CARMEN
GUAJIRA,LIBERTADOR
GUAJIRA,URB. MANANTIAL
GUAJIRA,LAS TUNAS
HUILA,EL MONASTERIO
HUILA,ALTICO
HUILA,BUGANVILES
HUILA,DIEGO DE OSPINA
HUILA,SIMON BOLIVAR
MAGDALENA,NORTE
META,POPULAR
META,SAN FERNANDO
META,SAN FERNANDO
META,LA ESPERANZA VIII ETAPA
META,CENTRO
META,VILLA JOHANA
META,DELIRIO
META,CANEY
NARINHO,MERCEDARIO
NARINHO,MARIDIAZ
NARINHO,MARIDIAZ
NARINHO,MIJITAJO BAJO
NORTE DE SANTANDER,VEREDA LA QUIEBRA
QUINDIO,JUBILEO
QUINDIO,JUBILEO
QUINDIO,CHAMBRANES
RISARALDA,P.INDUSTRIAL B
RISARALDA,ALTAVISTA
RISARALDA,ALTAVISTA
RISARALDA,SECTOR PARQUE LA LIBERTAD
RISARALDA,CENTRO (A) PEREIRA
RISARALDA,CENTENARIO
SANTANDER,ANTONIA SANTOS
SANTANDER,CABECERA DEL LLANO
SANTANDER,CABECERA DEL LLANO
SANTANDER,LA PEDREGOSA
SANTANDER,LOS ARRAYANES
SANTANDER,VILLABEL
SUCRE,EL CARMEN
SUCRE,LOS LAURELES
SUCRE,LA GRAN COLOMBIA
TOLIMA,LA TAMBORA
TOLIMA,ESTACION
TOLIMA,EL LIMONAR
TOLIMA,JORDAN II ETAPA
TOLIMA,TOPACIO
TOLIMA,REYES UMANHA
VALLE,GRAN COLOMBIANA
VALLE,MINOBRAS
VALLE,NORMANDIA E2
VALLE,CIUDAD CAPRI E17
VALLE,CENTENARIO E2
VALLE,DIAMANTE E13
VALLE,CHARCO AZUL E13
VALLE,ARANJUEZ E9
VALLE,POTRERO GRANDE E21
VALLE,POTRERO GRANDE E21
VALLE,CHARCO AZUL E13
VALLE,SAN LUIS E6
VALLE,REPUBLICA ISRAEL E16
VALLE,VERSALLES E2
VALLE,3 DE JULIO E19
VALLE,LILI E17
VALLE,LOS ALCAZARES E6
VALLE,SAN PASCUAL E3
VALLE,LILI E17
VALLE,TERRANOVA E24
VALLE,PUERTO NUEVO
VALLE,FATIMA
ANTIOQUIA,MANCHESTER
ANTIOQUIA,CIUDAD NIQUIA
ANTIOQUIA,LA PEDRERA
ANTIOQUIA,EL ESMERALDAL
ANTIOQUIA,EL ROSARIO
ANTIOQUIA,SECTOR EL EMBRUJO
ANTIOQUIA,LOS COLORES C-11
ANTIOQUIA,EL POMAR  C-3
ANTIOQUIA,BARRIO COLOMBIA C-14
ANTIOQUIA,SANTA CRUZ  C-2
ANTIOQUIA,ARANJUEZ  C-4
ANTIOQUIA,PATIO BONITO C-14
ANTIOQUIA,PARQUE NORTE C-4
ANTIOQUIA,PRADO C-10
ANTIOQUIA,PRADO C-10
ANTIOQUIA,LORETO  C-9
ANTIOQUIA,JARDIN BOTANICO  C-4
ANTIOQUIA,LA PILARICA C-7
ANTIOQUIA,PRADO C-10
ANTIOQUIA,EL POBLADO C-14
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,SAN DIEGO C-10
ANTIOQUIA,LA CANDELARIA C-10
ANTIOQUIA,SANTA MARIA DE LOS ANGELES C-14
ANTIOQUIA,BOSTON C-10
ANTIOQUIA,AEROPUERTO
ANTIOQUIA,SAJONIA
ANTIOQUIA,BARRO BLANCO
ATLANTICO,LA CEIBA
ATLANTICO,CAMPO ALEGRE
ATLANTICO,TAYRONA
BOLIVAR,SAN FERNANDO
BOLIVAR,BARRIO CORDOBA
BOYACA,BARRIO EL POLO
BOYACA,SOLANO
BOYACA,SOLANO
BOYACA,BARRIO EL CARMEN
BOYACA,BARRIO CENTENARIO
CALDAS,BARRIO CHIPRE
CALDAS,BARRIO CHIPRE
CALDAS,SAN ANTONIO
CALDAS,CAMELIA
CAQUETA,EL CENTRO
CASANARE,VILLA LUCIA
CASANARE,CASIMENA
CASANARE,CASIMENA
CAUCA,PRADOS DEL NORTE
CESAR,LA UNION
CESAR,EL OASIS
CESAR,FUNDADORES
CESAR,FUNDADORES
CESAR,LA GRANJA
CHOCO,TOMAS PEREZ
CORDOBA,ARENAL
CORDOBA,LOS LAURELES
CORDOBA,LA CASTELLANA
CUNDINAMARCA,EL NOGAL E-2
CUNDINAMARCA,MODELIA E-9
CUNDINAMARCA,SALAZAR GOMEZ E-16
CUNDINAMARCA,PARQUE NACIONAL E-3
CUNDINAMARCA,TINTALITO I  E-8
CUNDINAMARCA,VILLA DEL RIO E-7
CUNDINAMARCA,CENTRO COMERCIAL UNICENTRO E-1
CUNDINAMARCA,CENTRO COMERCIAL UNICENTRO E-1
CUNDINAMARCA,CHICO I E-2
CUNDINAMARCA,CORDOBA E-4
CUNDINAMARCA,LA CONCORDIA E-17
CUNDINAMARCA,CENTRO E-3
CUNDINAMARCA,SAN ANTONIO NORTE E-1
CUNDINAMARCA,URB. SANTA FERENHA E-3
CUNDINAMARCA,OLAYA E-18
CUNDINAMARCA,TINTAL    E-8
CUNDINAMARCA,LAS BRISAS E-4
CUNDINAMARCA,URB. COMPARTIR E-11
CUNDINAMARCA,LLANO GRANDE E-8
CUNDINAMARCA,SAN VICENTE FERRER E-6
CUNDINAMARCA,URB. SAN PATRICIO E-1
CUNDINAMARCA,SAN PABLO JERICO E-9
CUNDINAMARCA,FLORESTA SUR E-8
CUNDINAMARCA,MARLY E-2
CUNDINAMARCA,LA GAITANA E-11
CUNDINAMARCA,PATIO BONITO I E-8
CUNDINAMARCA,VERONA E-19
CUNDINAMARCA,LA PRADERA NORTE E-16
CUNDINAMARCA,LA PATRIA E-12
CUNDINAMARCA,EL VERGEL E-8
