DEPARTAMENTO,ARMA
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CAQUETA,ARMA DE FUEGO
CAQUETA,SIN EMPLEO DE ARMAS
CAUCA,SIN EMPLEO DE ARMAS
CESAR,ARMA DE FUEGO
CESAR,ARMA DE FUEGO
CESAR,ARMA DE FUEGO
CESAR,ARMA DE FUEGO
CHOCO,SIN EMPLEO DE ARMAS
CORDOBA,ARMA DE FUEGO
CORDOBA,SIN EMPLEO DE ARMAS
CORDOBA,CONTUNDENTES
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,CONTUNDENTES
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
GUAJIRA,SIN EMPLEO DE ARMAS
GUAJIRA,ARMA DE FUEGO
HUILA,SIN EMPLEO DE ARMAS
HUILA,ARMA DE FUEGO
HUILA,ARMA DE FUEGO
HUILA,SIN EMPLEO DE ARMAS
HUILA,ARMA BLANCA / CORTOPUNZANTE
HUILA,SIN EMPLEO DE ARMAS
HUILA,ARMA BLANCA / CORTOPUNZANTE
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
MAGDALENA,ARMA DE FUEGO
MAGDALENA,ARMA DE FUEGO
MAGDALENA,ARMA BLANCA / CORTOPUNZANTE
MAGDALENA,CONTUNDENTES
META,ARMA BLANCA / CORTOPUNZANTE
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NORTE DE SANTANDER,ARMA DE FUEGO
NORTE DE SANTANDER,SIN EMPLEO DE ARMAS
QUINDIO,CONTUNDENTES
QUINDIO,SIN EMPLEO DE ARMAS
QUINDIO,SIN EMPLEO DE ARMAS
QUINDIO,SIN EMPLEO DE ARMAS
RISARALDA,SIN EMPLEO DE ARMAS
RISARALDA,SIN EMPLEO DE ARMAS
RISARALDA,SIN EMPLEO DE ARMAS
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA DE FUEGO
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA DE FUEGO
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,ARMA DE FUEGO
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,LLAVE MAESTRA
TOLIMA,ARMA DE FUEGO
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,ESCOPOLAMINA
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,CONTUNDENTES
VALLE,CONTUNDENTES
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA BLANCA / CORTOPUNZANTE
CALDAS,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,CONTUNDENTES
VALLE,ARMA DE FUEGO
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,ESCOPOLAMINA
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,CONTUNDENTES
ANTIOQUIA,CONTUNDENTES
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA DE FUEGO
BOYACA,CONTUNDENTES
BOYACA,CONTUNDENTES
CALDAS,ESCOPOLAMINA
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CAQUETA,SIN EMPLEO DE ARMAS
CAQUETA,ARMA DE FUEGO
CAUCA,SIN EMPLEO DE ARMAS
CAUCA,SIN EMPLEO DE ARMAS
CAUCA,ARMA BLANCA / CORTOPUNZANTE
CAUCA,SIN EMPLEO DE ARMAS
CAUCA,ARMA BLANCA / CORTOPUNZANTE
CESAR,ARMA DE FUEGO
CESAR,ARMA DE FUEGO
CESAR,ARMA DE FUEGO
CESAR,SIN EMPLEO DE ARMAS
CESAR,ARMA DE FUEGO
CESAR,ARMA DE FUEGO
CESAR,ARMA DE FUEGO
CORDOBA,ARMA DE FUEGO
CORDOBA,ARMA DE FUEGO
CORDOBA,ARMA DE FUEGO
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,CONTUNDENTES
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,CONTUNDENTES
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
GUAJIRA,ARMA DE FUEGO
GUAJIRA,ARMA DE FUEGO
HUILA,SIN EMPLEO DE ARMAS
HUILA,CONTUNDENTES
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,ARMA BLANCA / CORTOPUNZANTE
HUILA,ARMA BLANCA / CORTOPUNZANTE
MAGDALENA,ARMA DE FUEGO
MAGDALENA,ARMA DE FUEGO
MAGDALENA,ARMA DE FUEGO
MAGDALENA,ARMA BLANCA / CORTOPUNZANTE
META,SIN EMPLEO DE ARMAS
META,ARMA BLANCA / CORTOPUNZANTE
META,SIN EMPLEO DE ARMAS
META,SIN EMPLEO DE ARMAS
META,ARMA BLANCA / CORTOPUNZANTE
META,ARMA BLANCA / CORTOPUNZANTE
META,SIN EMPLEO DE ARMAS
META,ARMA BLANCA / CORTOPUNZANTE
META,CONTUNDENTES
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,SIN EMPLEO DE ARMAS
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,SIN EMPLEO DE ARMAS
QUINDIO,ESCOPOLAMINA
QUINDIO,SIN EMPLEO DE ARMAS
QUINDIO,SIN EMPLEO DE ARMAS
QUINDIO,SIN EMPLEO DE ARMAS
RISARALDA,ARMA DE FUEGO
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
RISARALDA,ARMA DE FUEGO
RISARALDA,ARMA DE FUEGO
RISARALDA,SIN EMPLEO DE ARMAS
RISARALDA,SIN EMPLEO DE ARMAS
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA DE FUEGO
SANTANDER,LLAVE MAESTRA
SANTANDER,ARMA DE FUEGO
SANTANDER,ARMA DE FUEGO
SANTANDER,ARMA DE FUEGO
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SUCRE,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,ARMA DE FUEGO
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,CONTUNDENTES
TOLIMA,SIN EMPLEO DE ARMAS
VALLE,LLAVE MAESTRA
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,CONTUNDENTES
VALLE,ARMA DE FUEGO
VALLE,CONTUNDENTES
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA DE FUEGO
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ATLANTICO,ARMA BLANCA / CORTOPUNZANTE
ATLANTICO,ARMA DE FUEGO
ATLANTICO,SIN EMPLEO DE ARMAS
ATLANTICO,SIN EMPLEO DE ARMAS
ATLANTICO,SIN EMPLEO DE ARMAS
BOLIVAR,CONTUNDENTES
BOYACA,SIN EMPLEO DE ARMAS
BOYACA,SIN EMPLEO DE ARMAS
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,ARMA BLANCA / CORTOPUNZANTE
CALDAS,SIN EMPLEO DE ARMAS
CASANARE,ARMA DE FUEGO
CAUCA,SIN EMPLEO DE ARMAS
CAUCA,ARMA DE FUEGO
CAUCA,ARMA BLANCA / CORTOPUNZANTE
CESAR,ARMA DE FUEGO
CESAR,CONTUNDENTES
CESAR,SIN EMPLEO DE ARMAS
CESAR,ARMA DE FUEGO
CESAR,SIN EMPLEO DE ARMAS
CESAR,ARMA DE FUEGO
CESAR,ARMA BLANCA / CORTOPUNZANTE
CESAR,ARMA BLANCA / CORTOPUNZANTE
CHOCO,SIN EMPLEO DE ARMAS
CORDOBA,ARMA BLANCA / CORTOPUNZANTE
CORDOBA,SIN EMPLEO DE ARMAS
CORDOBA,ARMA BLANCA / CORTOPUNZANTE
CORDOBA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,LLAVE MAESTRA
HUILA,SIN EMPLEO DE ARMAS
HUILA,ARMA DE FUEGO
HUILA,ARMA BLANCA / CORTOPUNZANTE
HUILA,SIN EMPLEO DE ARMAS
HUILA,ARMA BLANCA / CORTOPUNZANTE
MAGDALENA,SIN EMPLEO DE ARMAS
MAGDALENA,SIN EMPLEO DE ARMAS
MAGDALENA,SIN EMPLEO DE ARMAS
MAGDALENA,CONTUNDENTES
MAGDALENA,ARMA BLANCA / CORTOPUNZANTE
MAGDALENA,ARMA DE FUEGO
META,ARMA DE FUEGO
META,SIN EMPLEO DE ARMAS
META,SIN EMPLEO DE ARMAS
META,ARMA DE FUEGO
META,ARMA BLANCA / CORTOPUNZANTE
META,ARMA DE FUEGO
META,CONTUNDENTES
META,ARMA BLANCA / CORTOPUNZANTE
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,CONTUNDENTES
NARINHO,ARMA BLANCA / CORTOPUNZANTE
QUINDIO,SIN EMPLEO DE ARMAS
QUINDIO,ARMA BLANCA / CORTOPUNZANTE
QUINDIO,ESCOPOLAMINA
QUINDIO,SIN EMPLEO DE ARMAS
QUINDIO,SIN EMPLEO DE ARMAS
RISARALDA,ARMA DE FUEGO
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,CONTUNDENTES
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA DE FUEGO
SUCRE,ARMA BLANCA / CORTOPUNZANTE
SUCRE,PALANCAS
SUCRE,ARMA DE FUEGO
TOLIMA,LLAVE MAESTRA
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,LLAVE MAESTRA
TOLIMA,LLAVE MAESTRA
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,SIN EMPLEO DE ARMAS
VALLE,CONTUNDENTES
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ESCOPOLAMINA
VALLE,CONTUNDENTES
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,SIN EMPLEO DE ARMAS
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA BLANCA / CORTOPUNZANTE
BOLIVAR,ARMA BLANCA / CORTOPUNZANTE
BOYACA,SIN EMPLEO DE ARMAS
CAUCA,SIN EMPLEO DE ARMAS
CAUCA,SIN EMPLEO DE ARMAS
CAUCA,SIN EMPLEO DE ARMAS
CAUCA,SIN EMPLEO DE ARMAS
CAUCA,ARMA BLANCA / CORTOPUNZANTE
CAUCA,ARMA BLANCA / CORTOPUNZANTE
CORDOBA,ARMA DE FUEGO
CORDOBA,ARMA DE FUEGO
CORDOBA,ARMA DE FUEGO
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,CONTUNDENTES
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA DE FUEGO
CUNDINAMARCA,ESCOPOLAMINA
CUNDINAMARCA,SIN EMPLEO DE ARMAS
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,ARMA BLANCA / CORTOPUNZANTE
CUNDINAMARCA,SIN EMPLEO DE ARMAS
GUAJIRA,ARMA DE FUEGO
GUAJIRA,ARMA DE FUEGO
GUAJIRA,ARMA DE FUEGO
HUILA,ARMA DE FUEGO
HUILA,ARMA BLANCA / CORTOPUNZANTE
HUILA,SIN EMPLEO DE ARMAS
HUILA,SIN EMPLEO DE ARMAS
HUILA,ARMA BLANCA / CORTOPUNZANTE
HUILA,SIN EMPLEO DE ARMAS
HUILA,ARMA DE FUEGO
MAGDALENA,CONTUNDENTES
MAGDALENA,ARMA BLANCA / CORTOPUNZANTE
MAGDALENA,CONTUNDENTES
MAGDALENA,SIN EMPLEO DE ARMAS
META,SIN EMPLEO DE ARMAS
META,ARMA BLANCA / CORTOPUNZANTE
META,SIN EMPLEO DE ARMAS
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NARINHO,ARMA BLANCA / CORTOPUNZANTE
NORTE DE SANTANDER,SIN EMPLEO DE ARMAS
QUINDIO,SIN EMPLEO DE ARMAS
QUINDIO,ARMA BLANCA / CORTOPUNZANTE
QUINDIO,ARMA BLANCA / CORTOPUNZANTE
QUINDIO,ARMA BLANCA / CORTOPUNZANTE
QUINDIO,SIN EMPLEO DE ARMAS
RISARALDA,ARMA DE FUEGO
RISARALDA,CONTUNDENTES
RISARALDA,CONTUNDENTES
RISARALDA,CONTUNDENTES
RISARALDA,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,SIN EMPLEO DE ARMAS
SANTANDER,CONTUNDENTES
SANTANDER,ARMA BLANCA / CORTOPUNZANTE
SANTANDER,SIN EMPLEO DE ARMAS
TOLIMA,ARMA DE FUEGO
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
TOLIMA,CONTUNDENTES
TOLIMA,SIN EMPLEO DE ARMAS
TOLIMA,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,CONTUNDENTES
VALLE,CONTUNDENTES
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA DE FUEGO
VALLE,SIN EMPLEO DE ARMAS
VALLE,SIN EMPLEO DE ARMAS
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,ARMA DE FUEGO
VALLE,ARMA DE FUEGO
VALLE,ARMA BLANCA / CORTOPUNZANTE
VALLE,SIN EMPLEO DE ARMAS
VALLE,ARMA DE FUEGO
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,CONTUNDENTES
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,SIN EMPLEO DE ARMAS
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,ARMA DE FUEGO
ANTIOQUIA,CONTUNDENTES
ANTIOQUIA,ARMA BLANCA / CORTOPUNZANTE
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA BLANCA / CORTOPUNZANTE
ATLANTICO,ARMA BLANCA / CORTOPUNZANTE
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA BLANCA / CORTOPUNZANTE
ATLANTICO,ARMA DE FUEGO
ATLANTICO,ARMA DE FUEGO
BOLIVAR,ARMA BLANCA / CORTOPUNZANTE
BOLIVAR,ARMA BLANCA / CORTOPUNZANTE
BOYACA,SIN EMPLEO DE ARMAS
BOYACA,LLAVE MAESTRA
BOYACA,SIN EMPLEO DE ARMAS
BOYACA,CONTUNDENTES
CALDAS,SIN EMPLEO DE ARMAS
CALDAS,CONTUNDENTES
