MUNICIPIO,EDAD
PASTO (CT),ADULTOJOVEN
CUCUTA (CT),ADULTOJOVEN
CUCUTA (CT),ADULTO
ARMENIA (CT),ADULTOJOVEN
ARMENIA (CT),ADULTO
CALARCA,ADULTO
CALARCA,ADULTO
CALARCA,ADULTOMAYOR
DOSQUEBRADAS,ADOLESCENTE
DOSQUEBRADAS,ADULTOJOVEN
DOSQUEBRADAS,ADULTOMAYOR
PEREIRA (CT),ADULTO
SANTA ROSA DE CABAL,ADULTOJOVEN
BARRANCABERMEJA,OTRA
BARRANCABERMEJA,ADULTO
BUCARAMANGA (CT),ADULTOMAYOR
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),OTRA
BUCARAMANGA (CT),ADULTO
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTOJOVEN
CIMITARRA,ADULTOMAYOR
FLORIDABLANCA,ADULTOJOVEN
MOGOTES,ADULTOMAYOR
PIEDECUESTA,ADULTOJOVEN
SINCELEJO (CT),ADULTOJOVEN
CHAPARRAL,ADULTO
ESPINAL,ADULTO
IBAGUE (CT),ANCIANO
IBAGUE (CT),ADULTOMAYOR
IBAGUE (CT),ADULTOJOVEN
MELGAR,ADULTO
MELGAR,OTRA
BUENAVENTURA,ADULTO
BUENAVENTURA,ADULTO
CALI (CT),ADOLESCENTE
CALI (CT),OTRA
CALI (CT),ADULTOMAYOR
CALI (CT),ADULTOMAYOR
CALI (CT),ADULTO
CALI (CT),ADULTO
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTO
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOMAYOR
CALI (CT),ADULTOJOVEN
CALI (CT),OTRA
CARTAGO,ADULTOJOVEN
PALMIRA,ADULTOJOVEN
BELLO,ADULTOMAYOR
COPACABANA,ADULTOJOVEN
COPACABANA,ADULTOJOVEN
ENVIGADO,ADULTOMAYOR
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOMAYOR
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOMAYOR
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTOMAYOR
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTO
NARINHO,ADULTOMAYOR
BARRANQUILLA (CT),ADULTO
BARRANQUILLA (CT),ADULTOJOVEN
BARRANQUILLA (CT),ADULTOMAYOR
SOLEDAD,ADULTOJOVEN
CARTAGENA (CT),ADULTOJOVEN
SOGAMOSO,ADULTO
TUNJA (CT),ANCIANO
CHINCHINA,ADULTO
MANIZALES (CT),ADULTOMAYOR
MANIZALES (CT),ADULTO
MANIZALES (CT),ADULTOMAYOR
MANIZALES (CT),ADULTOJOVEN
MANIZALES (CT),ADULTO
FLORENCIA (CT),ANCIANO
FLORENCIA (CT),ADULTOJOVEN
YOPAL (CT),ADULTOJOVEN
YOPAL (CT),ADULTOMAYOR
POPAYAN (CT),ADOLESCENTE
POPAYAN (CT),ADULTOJOVEN
POPAYAN (CT),ADULTOMAYOR
POPAYAN (CT),ADULTOJOVEN
POPAYAN (CT),ADULTOMAYOR
AGUACHICA,ADULTO
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),OTRA
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
ALBANIA,ADULTO
HATONUEVO,ADULTO
AIPE,ADULTOMAYOR
GARZON,ADULTO
GARZON,ADULTOJOVEN
ISNOS,ADULTO
ISNOS,ADULTOMAYOR
LA PLATA,ADULTO
LA PLATA,ADULTO
NEIVA (CT),ADULTO
PITALITO,ANCIANO
PITALITO,ADULTO
PITALITO,ADULTO
SANTA MARTA (CT),ADULTOJOVEN
SANTA MARTA (CT),ADULTOJOVEN
SANTA MARTA (CT),ADULTO
PUERTO LLERAS,ADULTO
VILLAVICENCIO (CT),ADULTOMAYOR
CHACHAGUI,ADULTO
IPIALES,ADOLESCENTE
PASTO (CT),ADULTO
PASTO (CT),ADULTO
PASTO (CT),ADULTOJOVEN
PASTO (CT),ADULTOJOVEN
TUQUERRES,ADULTOMAYOR
TUQUERRES,ADULTO
CUCUTA (CT),ADULTOJOVEN
ARMENIA (CT),ADULTO
ARMENIA (CT),ADULTO
LA TEBAIDA,ADULTOJOVEN
LA TEBAIDA,ADULTOJOVEN
MONTENEGRO,ADULTO
PEREIRA (CT),ADULTOJOVEN
PEREIRA (CT),ADULTO
PEREIRA (CT),ADULTO
BARRANCABERMEJA,ADULTO
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADOLESCENTE
BUCARAMANGA (CT),ANCIANO
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTO
BUCARAMANGA (CT),ADULTO
BUCARAMANGA (CT),ADULTOJOVEN
CIMITARRA,ADULTOJOVEN
GIRON,ADULTOMAYOR
PIEDECUESTA,ADULTOJOVEN
SINCELEJO (CT),ADULTOJOVEN
SINCELEJO (CT),ADULTOJOVEN
CARMEN DE APICALA,ADULTOMAYOR
ESPINAL,ADULTOJOVEN
IBAGUE (CT),ADULTOJOVEN
IBAGUE (CT),ADULTO
IBAGUE (CT),ADULTO
IBAGUE (CT),ADULTO
ORTEGA,ADULTOJOVEN
BUENAVENTURA,ADULTOMAYOR
BUENAVENTURA,ADULTO
CALI (CT),ANCIANO
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTO
CALI (CT),ANCIANO
CALI (CT),ANCIANO
CALI (CT),ANCIANO
CALI (CT),ADULTO
CALI (CT),ADULTOMAYOR
CALI (CT),ADULTOMAYOR
CALI (CT),ADULTO
CALI (CT),ANCIANO
CALI (CT),ADULTO
CALI (CT),ADULTOJOVEN
PALMIRA,ADULTOMAYOR
YUMBO,ADULTO
ENVIGADO,ANCIANO
ITAGUI,ADULTOMAYOR
ITAGUI,ADULTO
ITAGUI,ADULTOJOVEN
MEDELLIN (CT),ADOLESCENTE
MEDELLIN (CT),ADULTOJOVEN
BARRANQUILLA (CT),ADULTOMAYOR
BARRANQUILLA (CT),ADULTOJOVEN
DUITAMA,ADULTOJOVEN
PAIPA,ADULTOJOVEN
SABOYA,ANCIANO
MANIZALES (CT),ANCIANO
MANIZALES (CT),ADULTO
PENSILVANIA,ADULTOMAYOR
FLORENCIA (CT),ADULTOJOVEN
FLORENCIA (CT),ADULTO
SAN VICENTE DEL CAGUAN,ADULTOJOVEN
POPAYAN (CT),ADULTOJOVEN
POPAYAN (CT),ADULTOMAYOR
POPAYAN (CT),ADULTO
POPAYAN (CT),ADULTO
POPAYAN (CT),ADOLESCENTE
POPAYAN (CT),ADULTOJOVEN
POPAYAN (CT),ADULTOJOVEN
VALLEDUPAR (CT),ADULTOMAYOR
VALLEDUPAR (CT),ADULTOMAYOR
TADO,ADULTOJOVEN
LORICA,ADULTO
MONTERIA (CT),ADULTO
MONTERIA (CT),ANCIANO
ANAPOIMA,ADULTOMAYOR
ANAPOIMA,ADULTOMAYOR
ANAPOIMA,ADULTOMAYOR
ANAPOIMA,ADULTOMAYOR
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),OTRA
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADOLESCENTE
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ANCIANO
FUSAGASUGA,ADULTOJOVEN
GIRARDOT,ADULTOJOVEN
RIOHACHA (CT),ADULTOJOVEN
RIOHACHA (CT),OTRA
NEIVA (CT),ADULTOJOVEN
FUNDACION,ADULTOJOVEN
SANTA MARTA (CT),ADULTO
SANTA MARTA (CT),ADULTOMAYOR
SANTA MARTA (CT),ADULTO
SANTA MARTA (CT),ADULTOJOVEN
VILLAVICENCIO (CT),ADULTOJOVEN
VILLAVICENCIO (CT),ADOLESCENTE
OSPINA,ADULTOJOVEN
PASTO (CT),ADULTO
PASTO (CT),ADULTOJOVEN
PASTO (CT),ADULTO
PASTO (CT),ADULTOMAYOR
PASTO (CT),ADULTOMAYOR
PASTO (CT),ADULTO
PASTO (CT),ADULTOJOVEN
CUCUTA (CT),ADULTOJOVEN
ARMENIA (CT),ADULTOJOVEN
PEREIRA (CT),ADULTO
PEREIRA (CT),ADULTOJOVEN
SAN ANDRES (CT),ADULTOMAYOR
BARRANCABERMEJA,ADULTOMAYOR
BUCARAMANGA (CT),ADULTOMAYOR
BUCARAMANGA (CT),ADULTO
BUCARAMANGA (CT),ADULTO
FLORIDABLANCA,ADULTOJOVEN
FLORIDABLANCA,ADULTOJOVEN
FLORIDABLANCA,ADULTOJOVEN
COVENHAS,ADULTOJOVEN
SINCELEJO (CT),ADULTOMAYOR
SINCELEJO (CT),ADULTO
COELLO,ADULTOJOVEN
IBAGUE (CT),ADOLESCENTE
MELGAR,ADULTO
ORTEGA,OTRA
CALI (CT),ADULTOMAYOR
CALI (CT),ADULTO
CALI (CT),ADULTO
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOMAYOR
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOJOVEN
CALI (CT),OTRA
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOMAYOR
EL CERRITO,ADULTOJOVEN
BELLO,ADULTO
ENVIGADO,ADULTOJOVEN
ENVIGADO,ADULTO
ENVIGADO,ADULTOJOVEN
ITAGUI,ADULTOJOVEN
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOMAYOR
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADOLESCENTE
MEDELLIN (CT),ADOLESCENTE
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ANCIANO
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADOLESCENTE
MEDELLIN (CT),OTRA
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOMAYOR
ARAUCA (CT),OTRA
BARRANQUILLA (CT),ADULTO
BARRANQUILLA (CT),ADULTO
BARRANQUILLA (CT),ADULTOJOVEN
BARRANQUILLA (CT),ADULTO
BARRANQUILLA (CT),ADULTO
CARTAGENA (CT),OTRA
CARTAGENA (CT),ADULTO
TUNJA (CT),ADULTO
MANIZALES (CT),ADULTOJOVEN
FLORENCIA (CT),ADULTOJOVEN
PUERTO RICO,ADULTO
POPAYAN (CT),ADULTOMAYOR
LA PAZ,OTRA
VALLEDUPAR (CT),OTRA
VALLEDUPAR (CT),OTRA
VALLEDUPAR (CT),OTRA
VALLEDUPAR (CT),OTRA
VALLEDUPAR (CT),OTRA
VALLEDUPAR (CT),OTRA
VALLEDUPAR (CT),OTRA
VALLEDUPAR (CT),OTRA
VALLEDUPAR (CT),OTRA
VALLEDUPAR (CT),OTRA
VALLEDUPAR (CT),ADULTOJOVEN
VALLEDUPAR (CT),ADULTOJOVEN
VALLEDUPAR (CT),ADULTO
CERETE,ADULTO
MONTERIA (CT),ADULTOJOVEN
MONTERIA (CT),ADULTOMAYOR
MONTERIA (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
CHOACHI,ADULTOMAYOR
CHOACHI,ADULTOMAYOR
CHOACHI,ADULTOMAYOR
COTA,ADULTO
PUERTO SALGAR,ADULTOJOVEN
MAICAO,ADULTOJOVEN
RIOHACHA (CT),ADULTOJOVEN
RIOHACHA (CT),OTRA
SAN JUAN DEL CESAR,ADULTOJOVEN
NEIVA (CT),ADULTOJOVEN
NEIVA (CT),ANCIANO
NEIVA (CT),ADULTOJOVEN
PITALITO,ADULTO
VILLAVICENCIO (CT),ADOLESCENTE
VILLAVICENCIO (CT),ANCIANO
VILLAVICENCIO (CT),ADULTO
VILLAVICENCIO (CT),ADULTOJOVEN
VILLAVICENCIO (CT),ADULTOJOVEN
PASTO (CT),ADULTO
PASTO (CT),ANCIANO
PASTO (CT),ADULTOJOVEN
CUCUTA (CT),ADULTOJOVEN
CUCUTA (CT),ADULTOJOVEN
ARMENIA (CT),ADULTO
ARMENIA (CT),ADULTO
ARMENIA (CT),ADULTO
DOSQUEBRADAS,ADULTOMAYOR
DOSQUEBRADAS,ADULTOMAYOR
DOSQUEBRADAS,ADULTO
PEREIRA (CT),ADULTOJOVEN
PEREIRA (CT),ADULTO
PEREIRA (CT),ADULTOJOVEN
BARRANCABERMEJA,ADULTOJOVEN
BUCARAMANGA (CT),ADOLESCENTE
BUCARAMANGA (CT),ADULTOMAYOR
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ANCIANO
BUCARAMANGA (CT),ADULTOJOVEN
CIMITARRA,ADULTOJOVEN
GIRON,ADULTOMAYOR
PIEDECUESTA,ADULTOMAYOR
PIEDECUESTA,ADULTOJOVEN
COROZAL,ADULTOJOVEN
SINCELEJO (CT),ADULTO
CHAPARRAL,ADULTO
GUAMO,ADULTO
IBAGUE (CT),ADULTO
CALI (CT),ADULTO
CALI (CT),ADULTO
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTO
CALI (CT),ADULTO
CALI (CT),ADULTOMAYOR
CALI (CT),ADULTOMAYOR
CALI (CT),ADULTO
CALI (CT),ADULTO
CALI (CT),ADULTO
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOMAYOR
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOMAYOR
CALI (CT),ADULTO
CALI (CT),ADULTO
CALI (CT),ADULTOMAYOR
CALI (CT),ADULTO
CALI (CT),ADULTO
CALI (CT),ADULTO
LA UNION,ADULTO
ENVIGADO,ANCIANO
ENVIGADO,ADULTOJOVEN
ENVIGADO,ADULTO
ITAGUI,ADULTOJOVEN
ITAGUI,ADULTOMAYOR
ITAGUI,ADULTOMAYOR
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTOMAYOR
MEDELLIN (CT),ADOLESCENTE
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),OTRA
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTOJOVEN
BARRANQUILLA (CT),ADULTOJOVEN
BARRANQUILLA (CT),ADULTO
BARRANQUILLA (CT),ADULTOJOVEN
BARRANQUILLA (CT),ADULTOJOVEN
SOLEDAD,ADULTO
SOLEDAD,ADULTOJOVEN
CARTAGENA (CT),ADULTO
CHIQUINQUIRA,ADOLESCENTE
CHIQUINQUIRA,ADULTOJOVEN
SOGAMOSO,ADULTOMAYOR
MANIZALES (CT),ADULTO
MANIZALES (CT),ADULTO
MANIZALES (CT),ADULTOMAYOR
FLORENCIA (CT),ADULTO
FLORENCIA (CT),ADULTO
FLORENCIA (CT),ADULTOMAYOR
SAN JOSE DEL FRAGUA,ADULTOJOVEN
SAN VICENTE DEL CAGUAN,ADULTOJOVEN
YOPAL (CT),ADULTO
POPAYAN (CT),ADULTOMAYOR
POPAYAN (CT),OTRA
POPAYAN (CT),ADULTO
POPAYAN (CT),ADULTOJOVEN
POPAYAN (CT),ADULTOJOVEN
POPAYAN (CT),ADULTOJOVEN
POPAYAN (CT),ADULTO
SANTANDER DE QUILICHAO,ADULTOMAYOR
SANTANDER DE QUILICHAO,ADULTO
QUIBDO (CT),ADULTO
MONTERIA (CT),ADULTOJOVEN
MONTERIA (CT),ADULTOJOVEN
MONTERIA (CT),ADULTO
MONTERIA (CT),ADULTO
MONTERIA (CT),ADULTO
MONTERIA (CT),ADOLESCENTE
MONTERIA (CT),ADULTOMAYOR
MONTERIA (CT),ADULTOJOVEN
MONTERIA (CT),ADULTO
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
FUSAGASUGA,ADULTOJOVEN
GIRARDOT,ANCIANO
MAICAO,ADULTOJOVEN
RIOHACHA (CT),ADULTO
RIOHACHA (CT),ADULTOMAYOR
SAN JUAN DEL CESAR,ADULTO
ALTAMIRA,ADULTO
NEIVA (CT),ADULTOMAYOR
NEIVA (CT),ADULTOJOVEN
NEIVA (CT),ADULTOJOVEN
NEIVA (CT),ADULTOJOVEN
SAN AGUSTIN,ADULTOJOVEN
VILLAVICENCIO (CT),ADULTOJOVEN
VILLAVICENCIO (CT),ADULTOJOVEN
VILLAVICENCIO (CT),ADULTOJOVEN
VILLAVICENCIO (CT),ADULTO
VILLAVICENCIO (CT),ADULTO
VILLAVICENCIO (CT),ADOLESCENTE
PASTO (CT),ADULTOJOVEN
PASTO (CT),ADULTO
CUCUTA (CT),ADULTOJOVEN
CUCUTA (CT),ADULTOJOVEN
ARMENIA (CT),ADULTOMAYOR
ARMENIA (CT),ADULTOJOVEN
ARMENIA (CT),ADULTO
ARMENIA (CT),ADULTOJOVEN
FILANDIA,ADULTO
FILANDIA,ADULTO
LA VIRGINIA,ADULTO
LA VIRGINIA,ADULTOMAYOR
PEREIRA (CT),ADULTOMAYOR
PEREIRA (CT),ADULTOJOVEN
PEREIRA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTOMAYOR
BUCARAMANGA (CT),ADULTOMAYOR
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTO
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTOJOVEN
BUCARAMANGA (CT),ADULTO
FLORIDABLANCA,ADULTOMAYOR
LEBRIJA,ANCIANO
PIEDECUESTA,ADULTOJOVEN
PIEDECUESTA,ADULTOJOVEN
PIEDECUESTA,ANCIANO
ESPINAL,ADULTOJOVEN
ESPINAL,ADULTOJOVEN
IBAGUE (CT),ADULTOMAYOR
IBAGUE (CT),ADULTO
IBAGUE (CT),ADULTOMAYOR
BUENAVENTURA,ADULTOMAYOR
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTO
CALI (CT),ADULTO
CALI (CT),ADULTOMAYOR
CALI (CT),ADULTO
CALI (CT),ADOLESCENTE
CALI (CT),ADULTOJOVEN
CALI (CT),ADULTOJOVEN
CALI (CT),ADOLESCENTE
CALI (CT),ADULTOJOVEN
CARTAGO,ADULTOJOVEN
COPACABANA,ADOLESCENTE
ENVIGADO,ADULTOJOVEN
ENVIGADO,ADULTO
ENVIGADO,ADULTOJOVEN
ITAGUI,ADULTO
ITAGUI,ADULTOJOVEN
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOMAYOR
MEDELLIN (CT),ANCIANO
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOMAYOR
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTOMAYOR
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOMAYOR
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTOJOVEN
MEDELLIN (CT),ADULTO
MEDELLIN (CT),ADULTOJOVEN
SANTA ROSA DE OSOS,ADULTO
BARRANQUILLA (CT),ADULTOJOVEN
BARRANQUILLA (CT),ADULTOMAYOR
BARRANQUILLA (CT),ADULTO
BARRANQUILLA (CT),ADULTOJOVEN
BARRANQUILLA (CT),ADULTO
BARRANQUILLA (CT),ADULTOJOVEN
CHIQUINQUIRA,ADULTO
SOGAMOSO,ADULTOJOVEN
MANIZALES (CT),ADULTOJOVEN
MANIZALES (CT),ADULTOJOVEN
FLORENCIA (CT),ADULTO
FLORENCIA (CT),ADULTO
YOPAL (CT),ADULTOMAYOR
POPAYAN (CT),NINHO
POPAYAN (CT),ADULTOJOVEN
CHIRIGUANA,ADOLESCENTE
VALLEDUPAR (CT),ADULTO
VALLEDUPAR (CT),ADULTOJOVEN
VALLEDUPAR (CT),ADULTOJOVEN
VALLEDUPAR (CT),ADULTOJOVEN
VALLEDUPAR (CT),ADULTO
QUIBDO (CT),ADULTO
MONTERIA (CT),ADULTO
MONTERIA (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ANCIANO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADOLESCENTE
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTO
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOJOVEN
BOGOTA D.C. (CT),ADULTOMAYOR
BOGOTA D.C. (CT),ANCIANO
BOGOTA D.C. (CT),ADULTO
MOSQUERA,ADULTO
FONSECA,ADULTOJOVEN
NEIVA (CT),ADULTOMAYOR
PITALITO,ADULTOJOVEN
SANTA MARTA (CT),ADULTOMAYOR
SANTA MARTA (CT),ADULTOMAYOR
SANTA MARTA (CT),ADULTOJOVEN
SANTA MARTA (CT),ADULTO
SANTA MARTA (CT),ADULTO
SANTA MARTA (CT),OTRA
VILLAVICENCIO (CT),ADULTOJOVEN
PASTO (CT),ANCIANO
PASTO (CT),ADULTOMAYOR
PASTO (CT),ADULTOJOVEN
PASTO (CT),ADULTOJOVEN
PASTO (CT),ADULTO
CUCUTA (CT),ADULTOJOVEN
EL ZULIA,ADULTO
LOS PATIOS,ADULTOJOVEN
ARMENIA (CT),OTRA
ARMENIA (CT),ADULTOJOVEN
