MUNICIPIO,HORA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
FUSAGASUGA,NOCHE
SOACHA,ALMUERZO
SAN JOSE DEL GUAVIARE (CT),MADRUGADA
NEIVA (CT),TARDE
NEIVA (CT),TARDE
NEIVA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),MANHANA
PITALITO,MANHANA
PITALITO,NOCHE
SANTA MARTA (CT),TARDE
SANTA MARTA (CT),TARDE
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),TARDE
PUERTO LOPEZ,MANHANA
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),NOCHE
VILLAVICENCIO (CT),NOCHE
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),NOCHE
VILLAVICENCIO (CT),MADRUGADA
IPIALES,ALMUERZO
IPIALES,MOVILIZACIONVESPERTINA
IPIALES,MANHANA
IPIALES,TARDE
IPIALES,TARDE
IPIALES,MADRUGADA
IPIALES,NOCHE
IPIALES,ALMUERZO
PASTO (CT),MADRUGADA
PASTO (CT),MADRUGADA
PASTO (CT),MADRUGADA
PASTO (CT),NOCHE
PASTO (CT),MADRUGADA
CUCUTA (CT),MOVILIZACIONVESPERTINA
CUCUTA (CT),ALMUERZO
CUCUTA (CT),MOVILIZACIONVESPERTINA
CUCUTA (CT),MOVILIZACIONVESPERTINA
LOS PATIOS,MOVILIZACIONVESPERTINA
OCANHA,MADRUGADA
OCANHA,TARDE
MOCOA (CT),MOVILIZACIONVESPERTINA
ARMENIA (CT),NOCHE
CALARCA,TARDE
PEREIRA (CT),MOVILIZACIONVESPERTINA
PEREIRA (CT),TARDE
PEREIRA (CT),NOCHE
PEREIRA (CT),MADRUGADA
PEREIRA (CT),NOCHE
PEREIRA (CT),MADRUGADA
PEREIRA (CT),ALMUERZO
SANTA ROSA DE CABAL,MADRUGADA
SANTA ROSA DE CABAL,MADRUGADA
BARRANCABERMEJA,TARDE
BARRANCABERMEJA,MOVILIZACIONVESPERTINA
BARRANCABERMEJA,MANHANA
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),MANHANA
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),ALMUERZO
FLORIDABLANCA,TARDE
FLORIDABLANCA,MANHANA
GIRON,NOCHE
SAN BENITO ABAD,MOVILIZACIONVESPERTINA
SAN MARCOS,ALMUERZO
SINCELEJO (CT),MOVILIZACIONVESPERTINA
SINCELEJO (CT),MOVILIZACIONVESPERTINA
SINCELEJO (CT),ALMUERZO
SINCELEJO (CT),MANHANA
SINCELEJO (CT),TARDE
CHAPARRAL,MANHANA
CHAPARRAL,MANHANA
GUAMO,MANHANA
IBAGUE (CT),MOVILIZACIONVESPERTINA
IBAGUE (CT),MOVILIZACIONVESPERTINA
IBAGUE (CT),NOCHE
IBAGUE (CT),NOCHE
IBAGUE (CT),NOCHE
IBAGUE (CT),MOVILIZACIONVESPERTINA
PURIFICACION,MANHANA
ROVIRA,NOCHE
ALCALA,MANHANA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),TARDE
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),NOCHE
CALI (CT),MADRUGADA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),TARDE
CALI (CT),NOCHE
CALI (CT),MANHANA
CALI (CT),MANHANA
CANDELARIA,MOVILIZACIONVESPERTINA
GUADALAJARA DE BUGA,MANHANA
YUMBO,MANHANA
LETICIA (CT),MOVILIZACIONVESPERTINA
CISNEROS,MADRUGADA
ITAGUI,MANHANA
MARINILLA,MADRUGADA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),TARDE
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
SABANETA,MANHANA
BARRANQUILLA (CT),NOCHE
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),MANHANA
BARRANQUILLA (CT),MANHANA
BARRANQUILLA (CT),MANHANA
SOLEDAD,NOCHE
CARTAGENA (CT),NOCHE
MORALES (BOLIVAR),MANHANA
MORALES (BOLIVAR),MANHANA
MORALES (BOLIVAR),MANHANA
DUITAMA,ALMUERZO
DUITAMA,MADRUGADA
TUNJA (CT),MANHANA
LA DORADA,TARDE
LA DORADA,TARDE
MANIZALES (CT),ALMUERZO
MANIZALES (CT),MOVILIZACIONVESPERTINA
MANIZALES (CT),MOVILIZACIONVESPERTINA
MANIZALES (CT),NOCHE
MANIZALES (CT),TARDE
RIOSUCIO,NOCHE
RIOSUCIO,MADRUGADA
RIOSUCIO,NOCHE
RIOSUCIO,NOCHE
VILLAMARIA,TARDE
MANI,MOVILIZACIONVESPERTINA
POPAYAN (CT),MADRUGADA
SILVIA,NOCHE
VALLEDUPAR (CT),NOCHE
VALLEDUPAR (CT),MADRUGADA
QUIBDO (CT),MANHANA
QUIBDO (CT),ALMUERZO
LORICA,MADRUGADA
MONTERIA (CT),MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),TARDE
FUSAGASUGA,MOVILIZACIONVESPERTINA
SIBATE,TARDE
FONSECA,NOCHE
MAICAO,MOVILIZACIONVESPERTINA
NEIVA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),MANHANA
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),TARDE
SANTA MARTA (CT),MADRUGADA
SANTA MARTA (CT),ALMUERZO
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),MANHANA
PUERTO GAITAN,NOCHE
VILLAVICENCIO (CT),MANHANA
VILLAVICENCIO (CT),MANHANA
VILLAVICENCIO (CT),ALMUERZO
VILLAVICENCIO (CT),NOCHE
VILLAVICENCIO (CT),MADRUGADA
VILLAVICENCIO (CT),NOCHE
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),ALMUERZO
VILLAVICENCIO (CT),MADRUGADA
IPIALES,MOVILIZACIONVESPERTINA
IPIALES,NOCHE
IPIALES,NOCHE
IPIALES,MANHANA
IPIALES,TARDE
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MANHANA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MANHANA
PASTO (CT),MANHANA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),ALMUERZO
PASTO (CT),MANHANA
PASTO (CT),MANHANA
PASTO (CT),ALMUERZO
PASTO (CT),MADRUGADA
PASTO (CT),TARDE
PASTO (CT),TARDE
PASTO (CT),TARDE
PASTO (CT),TARDE
PASTO (CT),MANHANA
PASTO (CT),MANHANA
PASTO (CT),ALMUERZO
PASTO (CT),MADRUGADA
PASTO (CT),MANHANA
PASTO (CT),MANHANA
PASTO (CT),MANHANA
PASTO (CT),ALMUERZO
PASTO (CT),MADRUGADA
TUQUERRES,NOCHE
CUCUTA (CT),MOVILIZACIONVESPERTINA
CUCUTA (CT),ALMUERZO
CUCUTA (CT),MOVILIZACIONVESPERTINA
CUCUTA (CT),TARDE
LOS PATIOS,MOVILIZACIONMATUTINA
PUERTO ASIS,NOCHE
ARMENIA (CT),MOVILIZACIONVESPERTINA
CALARCA,NOCHE
DOSQUEBRADAS,NOCHE
DOSQUEBRADAS,NOCHE
PEREIRA (CT),TARDE
PEREIRA (CT),NOCHE
PEREIRA (CT),MOVILIZACIONVESPERTINA
SANTA ROSA DE CABAL,MANHANA
SANTA ROSA DE CABAL,ALMUERZO
SANTA ROSA DE CABAL,ALMUERZO
BARBOSA,MOVILIZACIONVESPERTINA
BARBOSA,MOVILIZACIONVESPERTINA
BARBOSA,TARDE
BARRANCABERMEJA,NOCHE
BUCARAMANGA (CT),TARDE
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),MADRUGADA
FLORIDABLANCA,TARDE
FLORIDABLANCA,TARDE
GIRON,MANHANA
GIRON,NOCHE
SAN ONOFRE,MANHANA
SINCELEJO (CT),NOCHE
SINCELEJO (CT),ALMUERZO
SINCELEJO (CT),MANHANA
SINCELEJO (CT),MANHANA
CHAPARRAL,MOVILIZACIONVESPERTINA
COYAIMA,MADRUGADA
COYAIMA,MADRUGADA
ESPINAL,NOCHE
FLANDES,ALMUERZO
IBAGUE (CT),NOCHE
IBAGUE (CT),TARDE
LIBANO,MANHANA
MELGAR,MADRUGADA
BUENAVENTURA,TARDE
BUENAVENTURA,NOCHE
CAICEDONIA,TARDE
CALI (CT),ALMUERZO
CALI (CT),ALMUERZO
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),ALMUERZO
CALI (CT),MANHANA
CALI (CT),NOCHE
CALI (CT),TARDE
CALI (CT),ALMUERZO
CALI (CT),MADRUGADA
CALI (CT),MADRUGADA
CALI (CT),MADRUGADA
GUADALAJARA DE BUGA,ALMUERZO
PALMIRA,MOVILIZACIONVESPERTINA
PALMIRA,MANHANA
ARBOLETES,TARDE
BELLO,MOVILIZACIONVESPERTINA
BELLO,NOCHE
CONCORDIA,NOCHE
ENVIGADO,NOCHE
ENVIGADO,MANHANA
ITAGUI,NOCHE
MARINILLA,MANHANA
MARINILLA,MANHANA
MEDELLIN (CT),TARDE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),TARDE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),TARDE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),TARDE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MONTEBELLO,NOCHE
BARRANQUILLA (CT),MOVILIZACIONVESPERTINA
BARRANQUILLA (CT),NOCHE
BARRANQUILLA (CT),ALMUERZO
BARRANQUILLA (CT),MANHANA
SOLEDAD,MANHANA
SOLEDAD,MOVILIZACIONVESPERTINA
SOLEDAD,MANHANA
CARTAGENA (CT),MOVILIZACIONVESPERTINA
CARTAGENA (CT),MANHANA
CARTAGENA (CT),MANHANA
DUITAMA,NOCHE
DUITAMA,MADRUGADA
JENESANO,NOCHE
SOGAMOSO,MOVILIZACIONVESPERTINA
TUNJA (CT),MOVILIZACIONVESPERTINA
ANSERMA,MANHANA
LA MERCED,ALMUERZO
MANIZALES (CT),MANHANA
MANIZALES (CT),NOCHE
MANIZALES (CT),ALMUERZO
MANIZALES (CT),MADRUGADA
MANIZALES (CT),MADRUGADA
MANIZALES (CT),MADRUGADA
RIOSUCIO,NOCHE
RIOSUCIO,TARDE
RIOSUCIO,NOCHE
RIOSUCIO,NOCHE
RIOSUCIO,NOCHE
RIOSUCIO,NOCHE
RIOSUCIO,NOCHE
RIOSUCIO,NOCHE
RIOSUCIO,NOCHE
RIOSUCIO,NOCHE
RIOSUCIO,MADRUGADA
RIOSUCIO,NOCHE
MORELIA,NOCHE
YOPAL (CT),NOCHE
YOPAL (CT),NOCHE
YOPAL (CT),NOCHE
PIENDAMO,MADRUGADA
POPAYAN (CT),NOCHE
POPAYAN (CT),TARDE
POPAYAN (CT),TARDE
SANTANDER DE QUILICHAO,MOVILIZACIONVESPERTINA
SILVIA,MADRUGADA
AGUACHICA,MOVILIZACIONVESPERTINA
CURUMANI,TARDE
VALLEDUPAR (CT),MOVILIZACIONVESPERTINA
QUIBDO (CT),NOCHE
QUIBDO (CT),MADRUGADA
CERETE,MANHANA
MONTERIA (CT),TARDE
MONTERIA (CT),NOCHE
MONTERIA (CT),MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),MANHANA
PASTO (CT),NOCHE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
GRANADA,MADRUGADA
ALBANIA,NOCHE
MAICAO,MOVILIZACIONVESPERTINA
MAICAO,MADRUGADA
MAICAO,MADRUGADA
NEIVA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),MADRUGADA
NEIVA (CT),MOVILIZACIONVESPERTINA
NEIVA (CT),ALMUERZO
PITALITO,TARDE
PITALITO,TARDE
SANTA MARTA (CT),ALMUERZO
SANTA MARTA (CT),ALMUERZO
SANTA MARTA (CT),ALMUERZO
SANTA MARTA (CT),MADRUGADA
SANTA MARTA (CT),MADRUGADA
SANTA MARTA (CT),MOVILIZACIONVESPERTINA
SANTA MARTA (CT),MADRUGADA
PUERTO GAITAN,ALMUERZO
PUERTO GAITAN,MOVILIZACIONVESPERTINA
PUERTO GAITAN,MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),ALMUERZO
VILLAVICENCIO (CT),MANHANA
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),MADRUGADA
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),TARDE
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),TARDE
IPIALES,NOCHE
IPIALES,MADRUGADA
PASTO (CT),TARDE
PASTO (CT),MADRUGADA
PASTO (CT),MOVILIZACIONMATUTINA
PASTO (CT),MOVILIZACIONMATUTINA
PASTO (CT),TARDE
PASTO (CT),MADRUGADA
PASTO (CT),MADRUGADA
SAN ANDRES DE TUMACO,NOCHE
SAN PABLO,MADRUGADA
TUQUERRES,MADRUGADA
TUQUERRES,MADRUGADA
CUCUTA (CT),MOVILIZACIONVESPERTINA
CUCUTA (CT),MANHANA
OCANHA,MOVILIZACIONVESPERTINA
ARMENIA (CT),TARDE
ARMENIA (CT),ALMUERZO
LA VIRGINIA,ALMUERZO
PEREIRA (CT),MADRUGADA
PEREIRA (CT),MANHANA
PEREIRA (CT),TARDE
SANTA ROSA DE CABAL,NOCHE
SANTA ROSA DE CABAL,TARDE
SANTA ROSA DE CABAL,MADRUGADA
BARBOSA,MADRUGADA
BARBOSA,MADRUGADA
BARRANCABERMEJA,MOVILIZACIONVESPERTINA
BARRANCABERMEJA,MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),ALMUERZO
BUCARAMANGA (CT),NOCHE
BUCARAMANGA (CT),MOVILIZACIONVESPERTINA
BUCARAMANGA (CT),MADRUGADA
FLORIDABLANCA,MOVILIZACIONVESPERTINA
FLORIDABLANCA,MOVILIZACIONVESPERTINA
GIRON,ALMUERZO
LEBRIJA,ALMUERZO
PIEDECUESTA,TARDE
SAN ONOFRE,MADRUGADA
SANTIAGO DE TOLU,NOCHE
SINCELEJO (CT),MOVILIZACIONVESPERTINA
SINCELEJO (CT),ALMUERZO
SINCELEJO (CT),MADRUGADA
SINCELEJO (CT),MANHANA
SINCELEJO (CT),MADRUGADA
SINCELEJO (CT),MADRUGADA
TOLU VIEJO,MADRUGADA
ESPINAL,MANHANA
ESPINAL,MANHANA
IBAGUE (CT),MOVILIZACIONVESPERTINA
IBAGUE (CT),MANHANA
IBAGUE (CT),TARDE
IBAGUE (CT),MOVILIZACIONVESPERTINA
ICONONZO,MOVILIZACIONVESPERTINA
VENADILLO,MADRUGADA
BUENAVENTURA,NOCHE
BUENAVENTURA,NOCHE
CAICEDONIA,MADRUGADA
CALI (CT),NOCHE
CALI (CT),TARDE
CALI (CT),MANHANA
CALI (CT),NOCHE
CALI (CT),MADRUGADA
CALI (CT),MADRUGADA
CALI (CT),NOCHE
CALI (CT),NOCHE
CALI (CT),NOCHE
CALI (CT),MADRUGADA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MOVILIZACIONVESPERTINA
CALI (CT),MANHANA
CALI (CT),MANHANA
CARTAGO,MANHANA
CARTAGO,MANHANA
GUADALAJARA DE BUGA,MOVILIZACIONVESPERTINA
LA UNION,MANHANA
PALMIRA,MOVILIZACIONVESPERTINA
PALMIRA,TARDE
PALMIRA,ALMUERZO
TULUA,ALMUERZO
YUMBO,NOCHE
APARTADO,MANHANA
BELLO,MOVILIZACIONMATUTINA
CHIGORODO,MOVILIZACIONVESPERTINA
CONCORDIA,MADRUGADA
ENVIGADO,MADRUGADA
ENVIGADO,MOVILIZACIONVESPERTINA
ENVIGADO,NOCHE
ITAGUI,MANHANA
MARINILLA,NOCHE
MARINILLA,MADRUGADA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),ALMUERZO
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),MANHANA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),TARDE
MEDELLIN (CT),TARDE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),TARDE
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),MADRUGADA
NECOCLI,MADRUGADA
BARRANQUILLA (CT),NOCHE
CARTAGENA (CT),MOVILIZACIONVESPERTINA
CARTAGENA (CT),MOVILIZACIONVESPERTINA
CARTAGENA (CT),MOVILIZACIONVESPERTINA
EL CARMEN DE BOLIVAR,MANHANA
MAGANGUE,MOVILIZACIONVESPERTINA
CHIQUINQUIRA,MADRUGADA
DUITAMA,ALMUERZO
CHINCHINA,MADRUGADA
LA MERCED,ALMUERZO
MANIZALES (CT),MOVILIZACIONVESPERTINA
MANIZALES (CT),MADRUGADA
MANIZALES (CT),MADRUGADA
MANIZALES (CT),NOCHE
MANIZALES (CT),NOCHE
MANIZALES (CT),NOCHE
MANIZALES (CT),MOVILIZACIONVESPERTINA
MANIZALES (CT),MADRUGADA
MANIZALES (CT),NOCHE
MANIZALES (CT),NOCHE
RIOSUCIO,NOCHE
RIOSUCIO,MADRUGADA
RIOSUCIO,NOCHE
RIOSUCIO,NOCHE
RIOSUCIO,MADRUGADA
RIOSUCIO,MADRUGADA
RIOSUCIO,MADRUGADA
RIOSUCIO,MADRUGADA
RIOSUCIO,MADRUGADA
RIOSUCIO,MADRUGADA
FLORENCIA (CT),MOVILIZACIONVESPERTINA
POPAYAN (CT),MADRUGADA
POPAYAN (CT),MADRUGADA
MONTERIA (CT),TARDE
MONTERIA (CT),NOCHE
MONTERIA (CT),MADRUGADA
SAHAGUN,ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),ALMUERZO
SOACHA,TARDE
SOACHA,MADRUGADA
NEIVA (CT),NOCHE
PITALITO,TARDE
SANTA MARTA (CT),TARDE
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),NOCHE
SANTA MARTA (CT),TARDE
PUERTO GAITAN,ALMUERZO
PUERTO GAITAN,TARDE
VILLAVICENCIO (CT),MOVILIZACIONVESPERTINA
VILLAVICENCIO (CT),MADRUGADA
VILLAVICENCIO (CT),TARDE
IPIALES,ALMUERZO
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),NOCHE
PASTO (CT),NOCHE
PASTO (CT),MADRUGADA
PASTO (CT),MOVILIZACIONVESPERTINA
PASTO (CT),MOVILIZACIONVESPERTINA
CUCUTA (CT),MOVILIZACIONVESPERTINA
ARMENIA (CT),MOVILIZACIONVESPERTINA
ARMENIA (CT),MOVILIZACIONVESPERTINA
DOSQUEBRADAS,TARDE
PEREIRA (CT),MOVILIZACIONVESPERTINA
PEREIRA (CT),NOCHE
SAN ANDRES (CT),MADRUGADA
BARBOSA,NOCHE
BARBOSA,MADRUGADA
BARRANCABERMEJA,MADRUGADA
BUCARAMANGA (CT),ALMUERZO
FLORIDABLANCA,NOCHE
GIRON,ALMUERZO
MALAGA,MANHANA
MALAGA,MADRUGADA
PIEDECUESTA,MANHANA
MORROA,MOVILIZACIONVESPERTINA
SINCELEJO (CT),ALMUERZO
IBAGUE (CT),MADRUGADA
LERIDA,MADRUGADA
MELGAR,MOVILIZACIONVESPERTINA
BUENAVENTURA,TARDE
BUENAVENTURA,TARDE
CALI (CT),NOCHE
CALI (CT),TARDE
CALI (CT),NOCHE
CALI (CT),NOCHE
CALI (CT),MANHANA
CALI (CT),ALMUERZO
CANDELARIA,MOVILIZACIONVESPERTINA
JAMUNDI,TARDE
VIJES,NOCHE
YUMBO,NOCHE
BELLO,TARDE
BELLO,NOCHE
BELLO,NOCHE
CALDAS,MADRUGADA
CALDAS,TARDE
EL CARMEN DE VIBORAL,NOCHE
ITAGUI,MADRUGADA
JARDIN,MOVILIZACIONVESPERTINA
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),TARDE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),TARDE
MEDELLIN (CT),MOVILIZACIONVESPERTINA
MEDELLIN (CT),NOCHE
MEDELLIN (CT),MADRUGADA
MEDELLIN (CT),TARDE
MEDELLIN (CT),ALMUERZO
NECOCLI,MADRUGADA
RIONEGRO,MANHANA
SANTA BARBARA,NOCHE
ARAUCA (CT),TARDE
ARAUCA (CT),TARDE
ARAUCA (CT),MADRUGADA
BARRANQUILLA (CT),MOVILIZACIONVESPERTINA
BARRANQUILLA (CT),TARDE
BARRANQUILLA (CT),NOCHE
BARRANQUILLA (CT),NOCHE
PUERTO COLOMBIA,MOVILIZACIONVESPERTINA
CARTAGENA (CT),MADRUGADA
CARTAGENA (CT),ALMUERZO
CARTAGENA (CT),NOCHE
CUCAITA,TARDE
DUITAMA,NOCHE
DUITAMA,MANHANA
SOGAMOSO,ALMUERZO
TUNJA (CT),MOVILIZACIONVESPERTINA
VILLA DE LEYVA,MOVILIZACIONVESPERTINA
VILLA DE LEYVA,ALMUERZO
LA DORADA,MADRUGADA
MANIZALES (CT),MANHANA
MANIZALES (CT),MADRUGADA
MANIZALES (CT),MADRUGADA
RIOSUCIO,MADRUGADA
FLORENCIA (CT),MADRUGADA
MANI,MOVILIZACIONVESPERTINA
BOLIVAR,TARDE
PADILLA,TARDE
POPAYAN (CT),MADRUGADA
VILLA RICA,TARDE
VALLEDUPAR (CT),TARDE
VALLEDUPAR (CT),MANHANA
VALLEDUPAR (CT),MADRUGADA
VALLEDUPAR (CT),MADRUGADA
QUIBDO (CT),MADRUGADA
QUIBDO (CT),NOCHE
CERETE,MANHANA
LORICA,MADRUGADA
MONTERIA (CT),TARDE
MONTERIA (CT),TARDE
MONTERIA (CT),MANHANA
SAN ANTERO,MANHANA
SAN ANTERO,MANHANA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),ALMUERZO
BOGOTA D.C. (CT),TARDE
BOGOTA D.C. (CT),NOCHE
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
BOGOTA D.C. (CT),MADRUGADA
BOGOTA D.C. (CT),MOVILIZACIONVESPERTINA
CUCUTA (CT),TARDE
BOGOTA D.C. (CT),MANHANA
BOGOTA D.C. (CT),NOCHE
FUSAGASUGA,MANHANA
SAN JUAN DEL CESAR,NOCHE
NEIVA (CT),TARDE
