MUNICIPIO,DIA
VILLAVICENCIO (CT),SABADO
VILLAVICENCIO (CT),SABADO
VILLAVICENCIO (CT),SABADO
VILLAVICENCIO (CT),SABADO
IPIALES,SABADO
IPIALES,SABADO
PASTO (CT),SABADO
PASTO (CT),SABADO
CUCUTA (CT),SABADO
CUCUTA (CT),SABADO
OCANHA,SABADO
MOCOA (CT),SABADO
ARMENIA (CT),SABADO
ARMENIA (CT),SABADO
ARMENIA (CT),SABADO
ARMENIA (CT),SABADO
MONTENEGRO,SABADO
SALENTO,SABADO
DOSQUEBRADAS,SABADO
PEREIRA (CT),SABADO
PEREIRA (CT),SABADO
PEREIRA (CT),SABADO
PEREIRA (CT),SABADO
PEREIRA (CT),SABADO
SAN ANDRES (CT),SABADO
BARRANCABERMEJA,SABADO
BARRANCABERMEJA,SABADO
BARRANCABERMEJA,SABADO
BARRANCABERMEJA,SABADO
BUCARAMANGA (CT),SABADO
BUCARAMANGA (CT),SABADO
BUCARAMANGA (CT),SABADO
BUCARAMANGA (CT),SABADO
BUCARAMANGA (CT),SABADO
BUCARAMANGA (CT),SABADO
BUCARAMANGA (CT),SABADO
IBAGUE (CT),SABADO
BUCARAMANGA (CT),SABADO
FLORIDABLANCA,SABADO
FLORIDABLANCA,SABADO
FLORIDABLANCA,SABADO
GIRON,SABADO
GIRON,SABADO
GIRON,SABADO
GIRON,SABADO
PIEDECUESTA,SABADO
COROZAL,SABADO
SINCELEJO (CT),SABADO
SINCELEJO (CT),SABADO
SUCRE,SABADO
CHAPARRAL,SABADO
ESPINAL,SABADO
FLANDES,SABADO
GUAMO,SABADO
GUAMO,SABADO
IBAGUE (CT),SABADO
IBAGUE (CT),SABADO
IBAGUE (CT),SABADO
IBAGUE (CT),SABADO
IBAGUE (CT),SABADO
MARIQUITA,SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
CALI (CT),SABADO
PALMIRA,SABADO
PALMIRA,SABADO
PALMIRA,SABADO
YUMBO,SABADO
BELLO,DOMINGO
BELLO,DOMINGO
BELLO,DOMINGO
COPACABANA,DOMINGO
COPACABANA,DOMINGO
EL CARMEN DE VIBORAL,DOMINGO
EL SANTUARIO,DOMINGO
ENVIGADO,DOMINGO
ENVIGADO,DOMINGO
ITAGUI,DOMINGO
ITAGUI,DOMINGO
ITAGUI,DOMINGO
LA CEJA,DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
MEDELLIN (CT),DOMINGO
PENHOL,DOMINGO
YARUMAL,DOMINGO
BARRANQUILLA (CT),DOMINGO
BARRANQUILLA (CT),DOMINGO
BARRANQUILLA (CT),DOMINGO
BARRANQUILLA (CT),DOMINGO
GALAPA,DOMINGO
CARTAGENA (CT),DOMINGO
DUITAMA,DOMINGO
VENTAQUEMADA,DOMINGO
MANIZALES (CT),DOMINGO
MANIZALES (CT),DOMINGO
MANIZALES (CT),DOMINGO
MANIZALES (CT),DOMINGO
PALESTINA,DOMINGO
FLORENCIA (CT),DOMINGO
YOPAL (CT),DOMINGO
YOPAL (CT),DOMINGO
GUACHENE,DOMINGO
POPAYAN (CT),DOMINGO
POPAYAN (CT),DOMINGO
POPAYAN (CT),DOMINGO
POPAYAN (CT),DOMINGO
POPAYAN (CT),DOMINGO
SANTANDER DE QUILICHAO,DOMINGO
BOSCONIA,DOMINGO
BOSCONIA,DOMINGO
VALLEDUPAR (CT),DOMINGO
VALLEDUPAR (CT),DOMINGO
VALLEDUPAR (CT),DOMINGO
VALLEDUPAR (CT),DOMINGO
MONTERIA (CT),DOMINGO
MONTERIA (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
BOGOTA D.C. (CT),DOMINGO
FACATATIVA,DOMINGO
FONSECA,DOMINGO
MAICAO,DOMINGO
MAICAO,DOMINGO
MAICAO,DOMINGO
MANAURE,DOMINGO
CALI (CT),DOMINGO
RIOHACHA (CT),DOMINGO
RIOHACHA (CT),DOMINGO
RIOHACHA (CT),DOMINGO
LA PLATA,DOMINGO
NEIVA (CT),DOMINGO
NEIVA (CT),DOMINGO
NEIVA (CT),DOMINGO
NEIVA (CT),DOMINGO
NEIVA (CT),DOMINGO
CIENAGA,DOMINGO
SANTA MARTA (CT),DOMINGO
SANTA MARTA (CT),DOMINGO
ZONA BANANERA,DOMINGO
FUENTE DE ORO,DOMINGO
VILLAVICENCIO (CT),DOMINGO
VILLAVICENCIO (CT),DOMINGO
VILLAVICENCIO (CT),DOMINGO
IPIALES,DOMINGO
IPIALES,DOMINGO
PASTO (CT),DOMINGO
PASTO (CT),DOMINGO
PASTO (CT),DOMINGO
SAN ANDRES DE TUMACO,DOMINGO
SAN ANDRES DE TUMACO,DOMINGO
CUCUTA (CT),DOMINGO
CUCUTA (CT),DOMINGO
CUCUTA (CT),DOMINGO
OCANHA,DOMINGO
ARMENIA (CT),DOMINGO
ARMENIA (CT),DOMINGO
ARMENIA (CT),DOMINGO
CALARCA,DOMINGO
DOSQUEBRADAS,DOMINGO
PEREIRA (CT),DOMINGO
SAN ANDRES (CT),DOMINGO
SAN ANDRES (CT),DOMINGO
SAN ANDRES (CT),DOMINGO
BARBOSA,DOMINGO
BARBOSA,DOMINGO
BARRANCABERMEJA,DOMINGO
BARRANCABERMEJA,DOMINGO
BUCARAMANGA (CT),DOMINGO
BUCARAMANGA (CT),DOMINGO
BUCARAMANGA (CT),DOMINGO
FLORIDABLANCA,DOMINGO
FLORIDABLANCA,DOMINGO
PIEDECUESTA,DOMINGO
PIEDECUESTA,DOMINGO
COROZAL,DOMINGO
SAN ONOFRE,DOMINGO
SINCELEJO (CT),DOMINGO
ESPINAL,DOMINGO
IBAGUE (CT),DOMINGO
IBAGUE (CT),DOMINGO
IBAGUE (CT),DOMINGO
IBAGUE (CT),DOMINGO
IBAGUE (CT),DOMINGO
MARIQUITA,DOMINGO
MARIQUITA,DOMINGO
MARIQUITA,DOMINGO
BUENAVENTURA,DOMINGO
BUENAVENTURA,DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
CALI (CT),DOMINGO
JAMUNDI,DOMINGO
JAMUNDI,DOMINGO
PALMIRA,DOMINGO
PALMIRA,DOMINGO
PRADERA,DOMINGO
PUERTO CARRENHO (CT),DOMINGO
DON MATIAS,LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
MEDELLIN (CT),LUNES
RIONEGRO,LUNES
RIONEGRO,LUNES
RIONEGRO,LUNES
YONDO,LUNES
YONDO,LUNES
ARAUCA (CT),LUNES
TAME,LUNES
BARRANQUILLA (CT),LUNES
BARRANQUILLA (CT),LUNES
PUERTO COLOMBIA,LUNES
ARJONA,LUNES
CARTAGENA (CT),LUNES
DUITAMA,LUNES
DUITAMA,LUNES
SOGAMOSO,LUNES
MANIZALES (CT),LUNES
FLORENCIA (CT),LUNES
FLORENCIA (CT),LUNES
FLORENCIA (CT),LUNES
FLORENCIA (CT),LUNES
FLORENCIA (CT),LUNES
FLORENCIA (CT),LUNES
YOPAL (CT),LUNES
GUACHENE,LUNES
POPAYAN (CT),LUNES
POPAYAN (CT),LUNES
BOSCONIA,LUNES
LA JAGUA DE IBIRICO,LUNES
VALLEDUPAR (CT),LUNES
VALLEDUPAR (CT),LUNES
VALLEDUPAR (CT),LUNES
MONTERIA (CT),LUNES
MONTERIA (CT),LUNES
MONTERIA (CT),LUNES
MONTERIA (CT),LUNES
MONTERIA (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
TOCAIMA,LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
BOGOTA D.C. (CT),LUNES
SOACHA,LUNES
SOACHA,LUNES
RIOHACHA (CT),LUNES
LA PLATA,LUNES
LA PLATA,LUNES
NEIVA (CT),LUNES
NEIVA (CT),LUNES
NEIVA (CT),LUNES
NEIVA (CT),LUNES
NEIVA (CT),LUNES
PITALITO,LUNES
CIENAGA,LUNES
SANTA MARTA (CT),LUNES
SANTA MARTA (CT),LUNES
SANTA MARTA (CT),LUNES
ACACIAS,LUNES
GRANADA,LUNES
VILLAVICENCIO (CT),LUNES
VILLAVICENCIO (CT),LUNES
VILLAVICENCIO (CT),LUNES
GUACHUCAL,LUNES
PASTO (CT),LUNES
PASTO (CT),LUNES
SAN ANDRES DE TUMACO,LUNES
CUCUTA (CT),LUNES
CUCUTA (CT),LUNES
CUCUTA (CT),LUNES
CUCUTA (CT),LUNES
OCANHA,LUNES
MOCOA (CT),LUNES
PEREIRA (CT),LUNES
PEREIRA (CT),LUNES
PEREIRA (CT),LUNES
PEREIRA (CT),LUNES
PEREIRA (CT),LUNES
BARRANCABERMEJA,LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
BUCARAMANGA (CT),LUNES
FLORIDABLANCA,LUNES
FLORIDABLANCA,LUNES
FLORIDABLANCA,LUNES
MALAGA,LUNES
PIEDECUESTA,LUNES
SINCELEJO (CT),LUNES
ESPINAL,LUNES
ESPINAL,LUNES
ESPINAL,LUNES
IBAGUE (CT),LUNES
IBAGUE (CT),LUNES
IBAGUE (CT),LUNES
IBAGUE (CT),LUNES
IBAGUE (CT),LUNES
IBAGUE (CT),LUNES
IBAGUE (CT),LUNES
IBAGUE (CT),LUNES
IBAGUE (CT),LUNES
ROVIRA,LUNES
ANDALUCIA,LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CALI (CT),LUNES
CANDELARIA,LUNES
CANDELARIA,LUNES
FLORIDA,LUNES
PALMIRA,LUNES
PALMIRA,LUNES
YUMBO,LUNES
BARBOSA,MARTES
BELLO,MARTES
BELLO,MARTES
BELLO,MARTES
BELLO,MARTES
ENVIGADO,MARTES
GUARNE,MARTES
ITAGUI,MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
MEDELLIN (CT),MARTES
BARRANQUILLA (CT),MARTES
BARRANQUILLA (CT),MARTES
BARRANQUILLA (CT),MARTES
BARRANQUILLA (CT),MARTES
MONTERIA (CT),MARTES
BARRANQUILLA (CT),MARTES
SOLEDAD,MARTES
SOLEDAD,MARTES
CARTAGENA (CT),MARTES
CARTAGENA (CT),MARTES
MOMPOS,MARTES
MOMPOS,MARTES
DUITAMA,MARTES
SOGAMOSO,MARTES
TUNJA (CT),MARTES
MANIZALES (CT),MARTES
MANIZALES (CT),MARTES
FLORENCIA (CT),MARTES
YOPAL (CT),MARTES
POPAYAN (CT),MARTES
POPAYAN (CT),MARTES
POPAYAN (CT),MARTES
POPAYAN (CT),MARTES
POPAYAN (CT),MARTES
POPAYAN (CT),MARTES
SANTANDER DE QUILICHAO,MARTES
SANTANDER DE QUILICHAO,MARTES
MONTERIA (CT),MARTES
MONTERIA (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
BOGOTA D.C. (CT),MARTES
SOACHA,MARTES
MAICAO,MARTES
NEIVA (CT),MARTES
NEIVA (CT),MARTES
NEIVA (CT),MARTES
NEIVA (CT),MARTES
NEIVA (CT),MARTES
NEIVA (CT),MARTES
PALESTINA,MARTES
PITALITO,MARTES
SANTA MARTA (CT),MARTES
SANTA MARTA (CT),MARTES
SANTA MARTA (CT),MARTES
SANTA MARTA (CT),MARTES
ACACIAS,MARTES
ACACIAS,MARTES
ACACIAS,MARTES
VILLAVICENCIO (CT),MARTES
VILLAVICENCIO (CT),MARTES
VILLAVICENCIO (CT),MARTES
VILLAVICENCIO (CT),MARTES
PASTO (CT),MARTES
PASTO (CT),MARTES
PASTO (CT),MARTES
PASTO (CT),MARTES
PASTO (CT),MARTES
PASTO (CT),MARTES
CUCUTA (CT),MARTES
CUCUTA (CT),MARTES
ARMENIA (CT),MARTES
ARMENIA (CT),MARTES
CALARCA,MARTES
DOSQUEBRADAS,MARTES
PEREIRA (CT),MARTES
PEREIRA (CT),MARTES
PEREIRA (CT),MARTES
PEREIRA (CT),MARTES
PEREIRA (CT),MARTES
PEREIRA (CT),MARTES
PEREIRA (CT),MARTES
PEREIRA (CT),MARTES
PEREIRA (CT),MARTES
SAN ANDRES (CT),MARTES
SAN ANDRES (CT),MARTES
BARRANCABERMEJA,MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
BUCARAMANGA (CT),MARTES
FLORIDABLANCA,MARTES
FLORIDABLANCA,MARTES
GIRON,MARTES
PIEDECUESTA,MARTES
PIEDECUESTA,MARTES
SINCELEJO (CT),MARTES
CHAPARRAL,MARTES
IBAGUE (CT),MARTES
IBAGUE (CT),MARTES
IBAGUE (CT),MARTES
SUAREZ,MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CALI (CT),MARTES
CANDELARIA,MARTES
EL CERRITO,MARTES
JAMUNDI,MARTES
PALMIRA,MARTES
YUMBO,MARTES
BELLO,MIERCOLES
BELLO,MIERCOLES
BELLO,MIERCOLES
CALDAS,MIERCOLES
ITAGUI,MIERCOLES
ITAGUI,MIERCOLES
LA CEJA,MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
MEDELLIN (CT),MIERCOLES
RIONEGRO,MIERCOLES
TAME,MIERCOLES
BARRANQUILLA (CT),MIERCOLES
BARRANQUILLA (CT),MIERCOLES
BARRANQUILLA (CT),MIERCOLES
BARRANQUILLA (CT),MIERCOLES
BARRANQUILLA (CT),MIERCOLES
BARRANQUILLA (CT),MIERCOLES
PUERTO COLOMBIA,MIERCOLES
CARTAGENA (CT),MIERCOLES
DUITAMA,MIERCOLES
PAIPA,MIERCOLES
CHINCHINA,MIERCOLES
LA DORADA,MIERCOLES
MANIZALES (CT),MIERCOLES
FLORENCIA (CT),MIERCOLES
FLORENCIA (CT),MIERCOLES
VILLANUEVA,MIERCOLES
YOPAL (CT),MIERCOLES
YOPAL (CT),MIERCOLES
YOPAL (CT),MIERCOLES
POPAYAN (CT),MIERCOLES
POPAYAN (CT),MIERCOLES
POPAYAN (CT),MIERCOLES
POPAYAN (CT),MIERCOLES
POPAYAN (CT),MIERCOLES
VILLA RICA,MIERCOLES
AGUACHICA,MIERCOLES
AGUACHICA,MIERCOLES
MONTERIA (CT),MIERCOLES
MONTERIA (CT),MIERCOLES
MONTERIA (CT),MIERCOLES
MONTERIA (CT),MIERCOLES
MONTERIA (CT),MIERCOLES
MONTERIA (CT),MIERCOLES
PUERTO LIBERTADOR,MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
BOGOTA D.C. (CT),MIERCOLES
FACATATIVA,MIERCOLES
FUNZA,MIERCOLES
MAICAO,MIERCOLES
MAICAO,MIERCOLES
NEIVA (CT),MIERCOLES
NEIVA (CT),MIERCOLES
PITALITO,MIERCOLES
FUNDACION,MIERCOLES
SANTA MARTA (CT),MIERCOLES
ACACIAS,MIERCOLES
VILLAVICENCIO (CT),MIERCOLES
VILLAVICENCIO (CT),MIERCOLES
VILLAVICENCIO (CT),MIERCOLES
VILLAVICENCIO (CT),MIERCOLES
VILLAVICENCIO (CT),MIERCOLES
VILLAVICENCIO (CT),MIERCOLES
VILLAVICENCIO (CT),MIERCOLES
IPIALES,MIERCOLES
IPIALES,MIERCOLES
IPIALES,MIERCOLES
PASTO (CT),MIERCOLES
TUQUERRES,MIERCOLES
CUCUTA (CT),MIERCOLES
CUCUTA (CT),MIERCOLES
CUCUTA (CT),MIERCOLES
LA TEBAIDA,MIERCOLES
PEREIRA (CT),MIERCOLES
SAN ANDRES (CT),MIERCOLES
BUCARAMANGA (CT),MIERCOLES
BUCARAMANGA (CT),MIERCOLES
BUCARAMANGA (CT),MIERCOLES
BUCARAMANGA (CT),MIERCOLES
BUCARAMANGA (CT),MIERCOLES
FLORIDABLANCA,MIERCOLES
FLORIDABLANCA,MIERCOLES
PIEDECUESTA,MIERCOLES
SINCELEJO (CT),MIERCOLES
SINCELEJO (CT),MIERCOLES
SINCELEJO (CT),MIERCOLES
SINCELEJO (CT),MIERCOLES
SINCELEJO (CT),MIERCOLES
CHAPARRAL,MIERCOLES
GUAMO,MIERCOLES
IBAGUE (CT),MIERCOLES
IBAGUE (CT),MIERCOLES
IBAGUE (CT),MIERCOLES
IBAGUE (CT),MIERCOLES
IBAGUE (CT),MIERCOLES
MARIQUITA,MIERCOLES
MARIQUITA,MIERCOLES
MELGAR,MIERCOLES
ORTEGA,MIERCOLES
BUENAVENTURA,MIERCOLES
BUENAVENTURA,MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CALI (CT),MIERCOLES
CANDELARIA,MIERCOLES
GUADALAJARA DE BUGA,MIERCOLES
PALMIRA,MIERCOLES
PALMIRA,MIERCOLES
PALMIRA,MIERCOLES
PUERTO CARRENHO (CT),MIERCOLES
BELLO,JUEVES
ENVIGADO,JUEVES
ENVIGADO,JUEVES
GUARNE,JUEVES
GUARNE,JUEVES
ITAGUI,JUEVES
LA ESTRELLA,JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
MEDELLIN (CT),JUEVES
